x,y
-10.341903,-25.706545
2.1244702,-8.650361
-11.120479,-32.68643
-10.95649,-33.039845
-11.158766,-32.70605
30.7226,8.918363
32.84391,8.54802
33.40782,8.156912
33.45698,8.494681
30.98068,7.5474634
30.98092,7.5475154
30.984333,7.547788
33.010666,7.9905205
32.81246,8.388265
33.48694,8.332253
31.297844,9.472504
30.440975,8.046281
30.438189,8.048733
30.441038,8.046253
33.007126,8.003967
33.025974,7.98131
32.872738,8.584686
30.980919,7.547516
30.98092,7.5475154
30.982182,7.547481
33.11526,8.728619
30.412428,-1.507344
6.3150325,-10.123601
6.316111,-10.123153
6.314272,-10.123805
6.314788,-10.123646
6.341887,-10.129806
