116,71,0,0,60,116,4,63,116,59,118,127,116,116,116,0,0,71,71,80,71,71,71,0,0,0,0,0,0,0,0,0,0,0,60,60,63,60,60,60,63,116,59,4,68,118,8,127,116,116,116,5,4,5,12,4,12,68,118,60,63,63,127,63,116,59,116,59,116,141,118,118,118,127,127,127,116,116,116,0,0,0,0,0,0,0,0,0,71,80,71,71,71,80,71,71,71,80,80,80,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,63,60,60,60,66,60,60,60,63,63,63,60,60,60,7,59,68,118,60,8,63,63,127,63,116,59,116,59,116,5,4,5,12,4,12,59,68,68,141,68,118,118,118,8,11,23,8,23,127,127,127,116,116,116,5,5,14,5,14,5,12,4,12,12,68,68,59,141,68,118,60,118,60,118,63,127,63,127,63,127,116,59,116,116,141,141,141,118,118,118,127,127,127,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,71,71,71,80,80,80,71,71,71,80,80,80,71,71,71,80,80,80,71,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,60,60,60,63,63,63,60,60,60,66,66,66,66,60,60,60,63,63,63,60,56,7,8,7,7,0
116,71,0,0,60,116,0,59,116,59,118,116,116,116,116,0,0,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59,116,59,0,60,118,0,116,116,116,116,1,0,0,0,0,0,60,118,60,59,59,116,59,116,59,116,59,116,118,118,118,118,116,116,116,116,116,116,0,0,0,0,0,0,0,0,0,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,48,60,118,60,0,59,59,116,59,116,59,116,59,116,1,0,0,0,0,0,48,60,60,118,60,118,118,118,0,0,0,0,0,116,116,116,116,116,116,1,0,2,1,2,0,0,0,0,0,60,60,48,118,60,118,60,118,60,118,59,116,59,116,59,116,116,59,116,116,118,118,118,118,118,118,116,116,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,47,0,0,0,0,0
116,71,0,0,60,116,0,59,116,59,118,116,116,117,116,0,0,71,71,71,71,72,71,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59,116,59,0,60,118,0,116,116,117,116,1,0,0,0,0,0,60,118,60,59,60,116,59,116,59,117,60,116,118,118,119,118,116,117,116,117,116,117,0,0,0,0,0,0,0,0,0,71,71,71,72,71,71,71,72,71,71,72,71,72,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,48,60,118,60,0,59,60,116,59,116,59,117,60,116,1,0,0,0,0,0,48,60,61,118,60,118,119,118,0,0,0,0,0,116,117,116,117,116,117,1,0,2,1,2,0,0,0,0,0,60,61,48,118,60,118,60,119,61,118,60,116,59,117,60,116,117,60,116,117,118,119,118,119,118,119,117,116,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,72,71,71,72,71,72,71,72,71,72,71,72,71,72,72,71,72,72,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,47,0,0,0,0,0
116,71,0,0,60,116,0,59,116,65,118,116,116,116,125,0,0,71,71,71,71,71,77,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59,116,65,0,60,118,0,116,116,116,125,1,0,0,0,0,0,60,118,66,59,59,116,65,116,65,116,65,125,118,118,118,127,116,116,125,116,125,125,0,0,0,0,0,0,0,0,0,71,71,71,71,77,71,71,71,77,71,71,77,71,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,48,60,118,66,0,59,59,116,65,116,65,116,65,125,1,0,0,0,0,0,48,60,60,118,66,118,118,127,0,0,0,0,0,116,116,125,116,125,125,1,0,2,1,2,0,0,0,0,0,60,60,53,118,66,118,66,118,66,127,59,116,65,116,65,125,116,65,125,125,118,118,127,118,127,127,116,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,71,77,71,71,77,71,77,77,71,71,77,71,77,77,71,77,77,77,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,47,0,0,0,0,0
116,71,0,0,60,116,0,63,116,59,116,127,116,116,116,0,0,71,71,80,71,71,71,0,0,0,0,0,0,0,0,0,0,0,60,60,63,60,60,60,63,116,59,0,63,116,4,127,116,116,116,0,0,0,0,0,0,63,116,59,63,63,127,63,116,59,116,59,116,127,116,116,116,127,127,127,116,116,116,0,0,0,0,0,0,0,0,0,71,80,71,71,71,80,71,71,71,80,80,80,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,63,60,60,60,63,60,60,60,63,63,63,60,60,60,0,54,63,116,59,4,63,63,127,63,116,59,116,59,116,0,0,0,0,0,0,54,63,63,127,63,116,116,116,4,6,11,4,11,127,127,127,116,116,116,0,0,0,0,0,0,0,0,0,0,63,63,54,127,63,116,59,116,59,116,63,127,63,127,63,127,116,59,116,116,127,127,127,116,116,116,127,127,127,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,71,71,71,80,80,80,71,71,71,80,80,80,71,71,71,80,80,80,71,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,60,60,60,63,63,63,60,60,60,63,63,63,63,60,60,60,63,63,63,60,52,0,1,0,0,0
116,71,0,0,60,116,0,63,116,59,116,127,116,117,116,0,0,71,71,80,71,72,71,0,0,0,0,0,0,0,0,0,0,0,60,60,63,60,60,60,63,116,59,0,63,116,4,127,116,117,116,0,0,0,0,0,0,63,116,59,63,64,127,63,116,59,117,60,116,127,116,117,116,127,128,127,117,116,117,0,0,0,0,0,0,0,0,0,71,80,71,72,71,80,71,72,71,80,81,80,72,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,63,60,60,60,63,60,60,60,63,63,63,60,60,60,0,54,63,116,59,4,63,64,127,63,116,59,117,60,116,0,0,0,0,0,0,54,63,64,127,63,116,117,116,4,6,11,4,11,127,128,127,117,116,117,0,0,0,0,0,0,0,0,0,0,63,64,54,127,63,116,59,117,60,116,64,127,63,128,64,127,117,60,116,117,127,128,127,117,116,117,128,127,128,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,71,72,71,80,81,80,72,71,72,80,81,80,72,71,72,81,80,81,72,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,60,60,60,63,63,63,60,60,60,63,63,63,63,60,60,60,63,63,63,60,52,0,1,0,0,0
116,71,0,0,60,116,0,63,116,65,116,127,116,116,125,0,0,71,71,80,71,71,77,0,0,0,0,0,0,0,0,0,0,0,60,60,63,60,60,60,63,116,65,0,63,116,4,127,116,116,125,0,0,0,0,0,0,63,116,65,63,63,127,70,116,65,116,65,125,127,116,116,125,127,127,137,116,125,125,0,0,0,0,0,0,0,0,0,71,80,71,71,77,80,71,71,77,80,80,87,71,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,63,60,60,60,63,60,60,60,63,63,63,60,60,60,0,54,63,116,65,4,63,63,127,70,116,65,116,65,125,0,0,0,0,0,0,54,63,63,127,70,116,116,125,4,7,11,5,12,127,127,137,116,125,125,0,0,0,0,0,0,0,0,0,0,63,63,60,127,70,116,65,116,65,125,63,127,70,127,70,137,116,65,125,125,127,127,137,116,125,125,127,137,137,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,71,71,77,80,80,87,71,77,77,80,80,87,71,77,77,80,87,87,77,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,60,60,60,63,63,63,60,60,60,63,63,63,63,60,60,60,63,63,63,60,52,0,2,0,0,0
116,71,0,0,60,116,0,59,116,59,116,116,116,117,116,0,0,71,71,71,71,72,71,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59,116,59,0,59,116,0,116,116,117,116,0,0,0,0,0,0,59,116,59,59,60,116,59,116,59,117,60,116,116,116,117,116,116,117,116,117,116,117,0,0,0,0,0,0,0,0,0,71,71,71,72,71,71,71,72,71,71,72,71,72,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,48,59,116,59,0,59,60,116,59,116,59,117,60,116,0,0,0,0,0,0,48,59,60,116,59,116,117,116,0,0,0,0,0,116,117,116,117,116,117,0,0,0,0,0,0,0,0,0,0,59,60,48,116,59,116,59,117,60,116,60,116,59,117,60,116,117,60,116,117,116,117,116,117,116,117,117,116,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,72,71,71,72,71,72,71,72,71,72,71,72,71,72,72,71,72,72,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,45,0,0,0,0,0
116,71,0,0,60,116,0,59,116,65,116,116,116,116,125,0,0,71,71,71,71,71,77,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59,116,65,0,59,116,0,116,116,116,125,0,0,0,0,0,0,59,116,65,59,59,116,65,116,65,116,65,125,116,116,116,125,116,116,125,116,125,125,0,0,0,0,0,0,0,0,0,71,71,71,71,77,71,71,71,77,71,71,77,71,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,48,59,116,65,0,59,59,116,65,116,65,116,65,125,0,0,0,0,0,0,48,59,59,116,65,116,116,125,0,0,0,0,0,116,116,125,116,125,125,0,0,0,0,0,0,0,0,0,0,59,59,53,116,65,116,65,116,65,125,59,116,65,116,65,125,116,65,125,125,116,116,125,116,125,125,116,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,71,77,71,71,77,71,77,77,71,71,77,71,77,77,71,77,77,77,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,45,0,0,0,0,0
116,71,0,0,60,116,0,59,116,65,116,116,116,117,125,0,0,71,71,71,71,72,77,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59,116,65,0,59,116,0,116,116,117,125,0,0,0,0,0,0,59,116,65,59,60,116,65,116,65,117,66,125,116,116,117,125,116,117,125,117,125,126,0,0,0,0,0,0,0,0,0,71,71,71,72,77,71,71,72,77,71,72,77,72,77,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,48,59,116,65,0,59,60,116,65,116,65,117,66,125,0,0,0,0,0,0,48,59,60,116,65,116,117,125,0,0,0,0,0,116,117,125,117,125,126,0,0,0,0,0,0,0,0,0,0,59,60,53,116,65,116,65,117,66,125,60,116,65,117,66,125,117,66,125,126,116,117,125,117,125,126,117,125,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,72,77,71,72,77,72,77,78,71,72,77,72,77,78,72,77,78,78,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,45,0,0,0,0,0
0,0,87,41,0,0,41,0,0,0,0,0,0,0,0,87,41,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,41,87,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,40,87,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,40,87,41,29,40,41,13,29,13,0,0,0,41,40,87,41,29,0,0,0,0,0,0,41,40,87,41,29,40,87,41,87,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,87,41,87,41,87,87,41,87,87,87,41,87,87,87,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,28,42,42,42,42,42
0,0,41,45,0,0,41,0,0,0,0,0,0,0,0,41,45,0,0,0,0,0,0,41,45,41,45,41,45,41,45,41,45,45,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,22,41,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,41,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,41,45,45,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,22,41,45,14,20,41,13,13,14,0,0,0,41,22,41,45,14,0,0,0,0,0,0,41,22,41,45,14,22,41,45,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,41,45,41,45,45,41,45,45,45,41,45,45,45,45,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,23,23,23,23,23
0,0,87,41,0,0,41,0,0,0,0,0,0,0,0,87,41,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,41,87,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,40,87,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,40,87,41,29,40,41,13,29,13,0,0,0,41,40,87,41,29,0,0,0,0,0,0,41,40,87,41,29,40,87,41,87,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,87,41,87,41,87,87,41,87,87,87,41,87,87,87,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,28,42,42,42,42,42
0,0,41,45,0,0,41,0,0,0,0,0,0,0,0,41,45,0,0,0,0,0,0,41,45,41,45,41,45,41,45,41,45,45,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,22,41,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,41,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,41,45,45,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,22,41,45,14,20,41,13,13,14,0,0,0,41,22,41,45,14,0,0,0,0,0,0,41,22,41,45,14,22,41,45,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,41,45,41,45,45,41,45,45,45,41,45,45,45,45,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,23,23,23,23,23
0,0,87,41,0,0,41,0,0,0,0,0,0,0,0,87,41,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,41,87,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,40,87,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,40,87,41,29,40,41,13,29,13,0,0,0,41,40,87,41,29,0,0,0,0,0,0,41,40,87,41,29,40,87,41,87,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,87,41,87,41,87,87,41,87,87,87,41,87,87,87,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,28,42,42,42,42,42
0,0,41,45,0,0,41,0,0,0,0,0,0,0,0,41,45,0,0,0,0,0,0,41,45,41,45,41,45,41,45,41,45,45,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,22,41,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,41,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,41,45,45,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,22,41,45,14,20,41,13,13,14,0,0,0,41,22,41,45,14,0,0,0,0,0,0,41,22,41,45,14,22,41,45,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,41,45,41,45,45,41,45,45,45,41,45,45,45,45,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,23,23,23,23,23
0,0,87,41,0,0,41,0,0,0,0,0,0,0,0,87,41,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,41,87,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,40,87,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,40,87,41,29,40,41,13,29,13,0,0,0,41,40,87,41,29,0,0,0,0,0,0,41,40,87,41,29,40,87,41,87,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,87,41,87,41,87,87,41,87,87,87,41,87,87,87,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,28,42,42,42,42,42
0,0,41,45,0,0,41,0,0,0,0,0,0,0,0,41,45,0,0,0,0,0,0,41,45,41,45,41,45,41,45,41,45,45,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,22,41,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,41,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,41,45,45,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,22,41,45,14,20,41,13,13,14,0,0,0,41,22,41,45,14,0,0,0,0,0,0,41,22,41,45,14,22,41,45,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,41,45,41,45,45,41,45,45,45,41,45,45,45,45,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,23,23,23,23,23
0,0,87,45,0,0,41,0,0,0,0,0,0,0,0,87,45,0,0,0,0,0,0,87,45,87,45,87,45,87,45,87,45,101,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,43,87,45,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,45,87,45,87,45,87,45,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,45,87,45,87,45,87,45,101,87,45,87,45,87,45,101,87,45,87,45,101,87,45,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,43,87,45,36,40,41,13,29,14,0,0,0,41,43,87,45,36,0,0,0,0,0,0,41,43,87,45,36,43,87,45,101,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,45,87,45,87,45,101,87,45,87,45,101,87,45,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,87,45,87,45,87,45,101,87,45,87,45,101,87,45,101,101,87,45,87,45,101,87,45,101,101,87,45,101,101,101,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,28,56,56,56,56,56
71,99,0,0,48,71,0,48,99,48,71,71,71,71,71,0,0,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,99,48,0,35,71,0,71,71,71,71,0,0,0,0,0,0,48,99,48,48,48,99,48,99,48,99,48,99,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,38,48,99,48,0,48,48,99,48,99,48,99,48,99,0,0,0,0,0,0,30,35,35,71,35,71,71,71,0,0,0,0,0,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,48,48,38,99,48,99,48,99,48,99,48,99,48,99,48,99,99,48,99,99,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,32,48,48,48,48,48,48,48,48,48,48,33,0,0,0,0,0
71,99,0,0,48,71,0,52,99,48,71,80,71,71,71,0,0,99,99,108,99,99,99,0,0,0,0,0,0,0,0,0,0,0,48,48,51,48,48,48,52,99,48,0,39,71,4,80,71,71,71,0,0,0,0,0,0,52,99,48,52,52,108,52,99,48,99,48,99,80,71,71,71,80,80,80,71,71,71,0,0,0,0,0,0,0,0,0,99,108,99,99,99,108,99,99,99,108,108,108,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,51,48,48,48,51,48,48,48,51,51,51,48,48,48,0,42,52,99,48,4,52,52,108,52,99,48,99,48,99,0,0,0,0,0,0,34,39,39,80,39,71,71,71,4,4,9,4,9,80,80,80,71,71,71,0,0,0,0,0,0,0,0,0,0,52,52,42,108,52,99,48,99,48,99,52,108,52,108,52,108,99,48,99,99,80,80,80,71,71,71,80,80,80,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,99,99,99,108,108,108,99,99,99,108,108,108,99,99,99,108,108,108,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,48,48,48,51,51,51,48,48,48,35,51,51,51,48,48,48,51,51,51,48,38,0,1,0,0,0
71,99,0,0,48,71,0,48,99,48,71,71,71,71,71,0,0,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,99,48,0,35,71,0,71,71,71,71,0,0,0,0,0,0,48,99,48,48,48,99,48,99,48,99,48,99,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,38,48,99,48,0,48,48,99,48,99,48,99,48,99,0,0,0,0,0,0,30,35,35,71,35,71,71,71,0,0,0,0,0,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,48,48,38,99,48,99,48,99,48,99,48,99,48,99,48,99,99,48,99,99,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,32,48,48,48,48,48,48,48,48,48,48,33,0,0,0,0,0
