x,y
-2.4967346,14.920272
-1.8673422,15.121261
-16.7446,-4.4411006
-16.728983,-3.5188804
26.15607,35.39761
-4.020565,17.493593
26.594778,36.44682
26.846277,35.608974
24.885544,31.95328
-15.61097,-4.1904964
-15.973757,-3.2522292
27.908087,38.90646
-3.108311,17.790524
27.36296,37.79796
28.132317,38.180996
24.689592,31.631197
-52.316296,-2.676056
-15.874573,-1.8231766
-51.392708,-2.8738503
23.105017,38.99882
-51.970318,-3.2213328
-33.311157,6.1675973
-10.508568,1.5503585
-11.158077,2.7204685
16.422503,30.102556
-0.8861056,24.308258
16.429325,31.423895
16.961855,30.467434
10.745548,29.47856
-38.746666,8.0121355
-12.142281,4.500313
-39.6451,8.2750845
11.111423,35.011623
-39.235672,7.400705
-34.89253,6.0424747
-43.607666,9.005624
-12.923805,3.92661
-42.92216,8.57151
11.330171,39.193375
-43.64404,8.125979
-34.603813,5.95976
-39.279003,10.223166
24.414404,-10.985469
23.686283,-11.6408415
30.219128,-10.373918
2.3798285,-26.494865
41.47844,6.7983227
12.451214,3.0087023
14.441964,5.1380067
3.5322845,-6.573694
20.344084,12.970514
25.380533,-10.731094
28.418262,-9.443847
2.1436129,-25.899273
42.39743,7.1372395
29.636387,-9.901379
2.439157,-27.267338
40.912033,6.4349384
-2.2258568,-28.98166
45.467403,9.044003
-29.822002,-34.015133
13.7611685,4.52991
4.1550593,-6.0208635
19.7259,12.505015
2.377419,-8.725841
-26.507408,-10.120994
24.933607,-10.758009
27.588232,-9.289719
2.3214362,-25.043608
42.47818,7.683012
29.209076,-10.17113
3.0393825,-25.13183
41.49342,7.4243054
-2.4423013,-27.611835
45.107132,8.143594
-31.35236,-34.025364
27.996115,-9.83133
2.393171,-24.556469
42.33615,8.124279
-3.02034,-27.543148
44.692154,8.599424
-30.96758,-33.738445
-2.8687344,-28.225666
44.36209,9.173368
-30.547762,-33.826153
-33.813583,-34.411385
1.5722303,17.491865
1.8679727,25.453255
2.5212393,22.763126
-8.919525,4.5191636
14.918804,34.823124
-0.24104875,14.55882
-2.0064738,16.633215
-13.726811,-3.5626538
24.256067,36.773903
0.60286176,24.066626
-8.394401,2.1724696
14.461363,30.428555
-11.034106,0.41866818
18.439892,32.284748
-41.113533,10.012834
0.87252206,15.774801
-0.6694044,17.912775
-14.49826,-4.431032
25.672256,39.275074
0.41869098,22.317993
-9.683679,2.5491529
13.660223,32.926453
-12.381522,1.4980034
17.299988,34.38985
-41.240036,7.3747964
-2.0940902,14.559142
-16.688396,-4.9155183
26.695488,35.768173
-15.458213,-4.736373
27.942787,38.34434
-51.982746,-3.0356724
-10.074511,1.166144
16.831903,30.742184
-39.202908,7.6411014
-43.771255,8.352567
1.9743074,17.556137
2.3604772,25.457458
2.9302483,22.705696
-8.524222,4.5148263
15.355505,34.667725
24.617855,36.725967
14.57891,30.062706
18.717426,32.056618
-41.46605,9.700286
25.818022,38.93471
13.833536,32.475777
17.612434,34.238426
-41.534294,7.1820936
26.87078,35.557457
28.16626,38.11566
-51.96406,-3.2798753
16.993456,30.403477
-39.25925,7.327005
-43.574795,8.03853
25.527435,-2.02037
23.034584,-6.854719
23.861418,-5.8058553
27.004528,-4.319805
26.158754,-4.315996
-2.4076827,-23.00155
-1.3291464,-21.76364
38.989895,12.29019
23.842236,-8.970378
37.215813,11.948487
2.92939,14.508048
2.7690055,13.50438
6.9467516,11.3181095
30.748241,-4.7189856
30.169857,-3.9988167
-2.5086906,-24.274572
-1.0006546,-21.403433
38.57628,11.190489
23.369402,-10.427024
37.229992,10.469833
-7.3955097,-27.363117
-7.704027,-28.230686
47.387848,14.702008
30.972244,-7.6033797
45.427586,14.756263
-28.869633,-30.439814
-0.004054225,-26.283014
-29.165598,-28.228123
39.65484,8.45175
4.961169,14.313762
4.7052455,13.216784
6.7832546,11.74659
-11.622558,-6.7769427
-12.002521,-7.4987855
30.84118,35.84042
2.021451,17.187424
31.516314,34.57475
30.989687,35.13949
-9.705244,-7.1884804
26.448809,30.131178
23.798428,-6.642844
26.803606,-5.020234
-1.7655804,-22.743666
38.674065,12.457301
30.298626,-4.949224
-1.8907609,-24.347878
38.398827,10.541483
-7.0129623,-26.878895
46.588398,15.244722
-32.33262,-30.403366
12.066909,8.19902
21.411737,22.044971
11.248187,7.4092607
0.39619133,-4.5344543
0.8342007,-4.368119
19.204363,17.151997
12.03466,3.7781088
19.028255,16.672932
13.082629,6.4192324
1.8347328,-5.9501123
20.434618,14.857089
-6.25665,0.56654274
-6.028614,-0.5018698
16.875612,25.728582
2.4188962,25.343004
18.2078,26.324903
17.457241,26.134226
-2.5389333,-1.8574103
17.798416,19.068628
13.619085,6.095102
2.3763695,-6.2435384
20.468437,14.186289
0.765913,-8.8166065
23.166628,14.573272
-27.904808,-9.865834
-6.719481,-2.86239
-6.293246,-2.0133135
19.832804,28.162083
2.9100645,22.556475
19.791643,27.07626
20.342358,27.679544
-2.6285443,-2.2343514
17.871845,18.694422
-42.660843,4.6993465
-8.39226,4.193421
-42.21797,3.2934687
15.415763,34.512398
-42.263817,4.0646152
-34.469482,3.2342906
28.172699,-4.130727
28.894632,-3.8487816
0.81853837,-22.16999
-0.14107159,-21.519499
40.03295,12.52084
24.833088,-9.209311
36.774178,11.247029
-6.2346344,-28.05465
-7.0273285,-28.775768
47.002907,12.890702
28.485312,-7.782396
45.413296,13.505422
-29.495054,-30.07323
0.93817437,-25.520136
-29.955275,-28.624956
40.979694,8.919398
-5.550598,-29.72978
-6.575157,-29.555063
43.40037,12.936701
29.979258,-7.908181
44.23255,13.893627
-29.356293,-30.779928
1.282824,-27.091143
-29.20694,-28.79151
40.033825,7.3780193
-35.727474,-35.32366
-3.1928349,-29.401249
-36.785152,-35.295868
45.813515,10.628642
-29.61793,-32.83962
28.620272,-4.662508
0.3106651,-22.522055
40.555737,12.252728
-5.8023357,-27.66264
46.232212,12.959875
-30.966488,-29.791904
-5.439771,-29.19828
43.916576,13.168954
-30.358675,-30.818077
-35.996254,-34.706196
13.038561,5.72617
2.4305098,-5.6872363
19.975359,14.393341
1.0563165,-7.869926
22.470951,14.728965
-28.356884,-10.151724
1.3658689,-8.519351
23.239262,14.984879
-27.487488,-9.613847
-29.470253,-11.663455
0.8639943,11.971813
1.5738195,12.350509
-14.404199,-10.177988
-14.190871,-9.4469385
30.396826,30.587217
0.1579328,14.293228
31.207201,31.224459
31.15138,30.394728
27.280037,29.6783
-12.353947,-9.038776
-12.985077,-8.852081
35.171906,34.67367
-1.6602185,16.285872
33.983845,34.085785
34.899902,33.990982
26.425083,29.280254
-49.918335,-5.8666086
-13.467851,-4.0920696
-50.845604,-6.034907
24.769075,36.52626
-50.098454,-6.583018
-43.179794,-11.358266
-8.337456,-0.51740795
-7.497069,-0.9339762
21.288923,24.569002
0.9395863,23.84988
20.588732,25.529655
21.384008,25.266264
18.283556,18.750647
-38.969578,1.7102509
-8.155057,1.7519646
-40.53284,1.8597414
14.753856,29.86113
-39.69259,1.3421063
-34.943195,2.4928675
-45.312687,1.1286659
-10.665024,0.118500546
-43.907455,1.6514769
18.81864,31.7939
-44.593224,0.97718716
-34.016235,2.502559
-41.524555,9.504534
24.29996,-7.7810564
36.768753,12.488933
27.370956,-6.585385
-0.01870037,-24.369957
40.32532,10.040712
30.074276,-6.2826686
44.27959,15.357928
-0.7248636,-25.007893
-29.554419,-27.399155
39.185265,9.530882
-4.855705,-26.319817
46.400013,14.583358
-32.225845,-32.59598
12.597156,6.71707
1.4705348,-5.4703617
20.034985,15.434987
0.3467457,-8.052982
22.355318,15.220022
-28.807014,-9.799709
0.012419525,-8.662698
23.474539,15.604428
-28.041628,-8.884671
-29.839788,-11.293032
28.629791,-6.4489307
43.295055,14.942441
0.9797369,-23.81001
-30.327305,-27.668415
41.16778,10.433391
-4.332189,-27.218653
45.844223,12.024077
-31.300434,-32.408333
-4.18528,-28.535727
-37.67619,-34.99138
44.214756,11.884321
-30.410137,-32.218815
-34.897118,-34.205265
0.3733735,-7.454177
22.428387,15.8021145
-28.881235,-9.306886
-29.976906,-10.813153
-30.24698,-11.656843
3.08294,11.256235
3.226351,12.035237
6.708056,10.873154
-16.08283,-7.645303
-15.165019,-7.975643
29.302746,32.595398
1.2431685,15.4256525
30.742737,32.965927
29.956139,32.85399
27.010246,30.123787
-13.632538,-6.7577047
-13.820784,-7.614324
32.820724,36.777576
-0.3047367,17.666407
33.035866,35.425343
33.34384,36.204884
26.213095,29.654234
-53.95,-5.6412024
-14.243752,-5.060251
-52.48745,-5.739838
26.093328,38.910404
-53.270428,-5.792839
-43.064514,-11.359986
-9.010258,-1.9136907
-8.11933,-2.1526744
18.707699,23.512589
0.7014665,22.049696
19.274488,24.87873
19.110529,24.079863
18.223505,18.974207
-38.915928,3.8688087
-9.359775,2.1600578
-40.440193,3.371097
13.925354,32.33313
-39.640263,3.7222219
-34.943535,2.9524589
-44.757744,4.4542646
-12.166567,1.0872049
-44.03468,3.1623223
17.712246,34.092533
-44.779327,3.6607041
-34.01984,2.9194942
-41.56364,6.789166
-16.279043,-9.504211
-15.463519,-9.260182
32.782967,31.783442
-1.7617697,14.234034
32.817417,32.65409
33.38754,31.919453
26.998308,29.204893
-54.939064,-7.8336883
-16.553886,-5.5011854
-54.062004,-7.861237
27.158981,35.319298
-54.51477,-8.528485
-42.775604,-11.548864
-52.47468,-7.872179
-15.245918,-5.3178563
-51.96534,-7.252849
28.46552,38.005226
-51.867554,-8.095768
-43.404114,-11.459426
-52.018112,-3.7353315
-42.650036,0.029885948
-9.7150545,0.6838639
-42.173977,1.3192989
17.16313,30.187225
-42.05393,0.3749938
-34.46067,2.1540494
-39.267803,6.938158
-43.755047,7.731736
27.21673,-2.9087012
26.103565,-2.7994134
24.079985,-7.340193
27.093342,-5.824674
-0.94611055,-23.449097
39.859398,10.77906
30.1681,-5.7195396
-1.2371563,-24.719158
38.96058,10.0053625
-5.7453465,-26.408428
46.515053,14.962817
-32.449,-31.938192
12.431676,6.9416027
1.2266074,-5.23747
19.819422,15.799029
-0.45327964,-8.58154
23.603226,16.123064
-28.221918,-8.357126
28.638304,-5.6114635
0.70693773,-23.263191
40.96488,11.278445
-4.9749885,-27.371181
46.040573,12.39885
-31.368896,-31.643526
-4.691535,-28.86735
44.08733,12.506266
-30.510868,-31.648165
-35.312504,-34.192356
-0.030143159,-7.2108727
22.453848,16.326328
-29.06458,-8.841633
-30.732899,-11.786363
28.044975,-5.8644032
-0.41537637,-23.733843
40.18254,11.032957
-5.348615,-24.915882
46.272224,16.882404
-32.974613,-31.575682
-6.234177,-25.548916
44.86983,16.022009
-33.529804,-31.196045
-35.919575,-32.27363
-6.0081186,-24.875553
42.563496,14.871182
-31.789267,-31.172459
-35.3808,-33.091774
-36.30424,-33.277935
23.338871,-6.200794
2.5927079,14.109328
4.8979306,13.819567
-11.476134,-7.2409434
30.593796,35.159306
11.505648,8.040287
-6.0418262,0.230185
17.245558,26.499113
-6.336802,-2.588778
20.538021,28.00137
-42.03324,4.3754015
1.0641016,12.219324
-14.10152,-10.173359
30.926775,30.191599
-12.46878,-9.325272
34.74885,34.17519
-50.20478,-6.4195423
-8.003283,-0.52362466
21.522093,25.625069
-39.74586,1.5884696
-44.693108,1.2891673
3.3449934,11.590081
-15.675848,-7.626623
29.702919,33.191647
-13.760524,-7.0595365
33.506554,36.48268
-53.218025,-5.4261236
-8.701974,-2.2658808
18.758802,24.257685
-39.7468,4.1133223
-45.092262,3.7619922
-15.940557,-9.776659
33.486477,32.164303
-54.763462,-8.47381
-51.656746,-7.971623
-42.042786,0.61286205
3.0194569,14.110165
5.191331,13.778092
-11.189801,-7.3723035
31.05925,35.15218
11.85991,7.684083
-5.668741,0.056293447
17.480284,26.051655
-6.034665,-2.7256808
20.28617,27.623583
-42.315937,4.021572
31.194178,30.431726
34.95307,33.93626
-50.01253,-6.6437106
21.327686,25.204725
-39.664463,1.2839097
-44.572186,0.89245087
29.987879,32.78037
33.279144,36.153866
-53.29271,-5.8616705
19.187813,24.03888
-39.61259,3.6561902
-44.69801,3.6598299
33.370743,31.840237
-54.432236,-8.559766
-51.894855,-8.135406
-42.019154,0.32606694
-9.821589,-18.516462
26.883715,-1.6831867
27.452856,-1.0181372
40.098553,21.470219
26.13552,-1.7441405
27.452925,-1.0224173
-4.473126,-20.246561
-3.111891,-19.87996
37.858337,16.10166
23.79574,-6.4577556
36.86303,14.726037
-8.456635,-21.768652
-7.772845,-21.19054
45.524254,19.680334
26.814152,-4.7644925
44.243607,19.52408
-34.07166,-26.989014
-2.0014482,-22.542381
-33.31909,-25.814718
38.619446,12.727639
-11.182231,-14.479585
-11.52671,-13.628717
33.990227,27.403845
3.0085213,13.975981
34.93058,28.537704
34.418034,27.957571
-4.7634873,-18.0396
35.71412,17.751957
-9.661677,-25.557182
-10.1622305,-24.800724
43.363358,17.868822
30.20092,-4.714824
43.175686,18.675838
-35.396294,-28.228075
-2.04107,-24.148468
-32.346836,-25.641026
38.37091,10.770343
-38.47472,-31.175312
-7.1745033,-26.666824
-37.87179,-29.926403
46.408993,15.476503
-32.627586,-30.203125
-10.348019,-11.267762
-11.229546,-11.860196
37.80163,31.15555
5.1601596,13.695305
36.781513,30.138525
37.33445,30.655123
-4.3778934,-17.89394
35.618958,17.223232
-48.869133,-10.370307
-11.280556,-7.5784903
-50.041355,-11.338564
31.096617,35.03387
-49.470276,-10.784956
-43.277744,-13.168321
27.814959,-1.0586553
-3.8589716,-20.196022
37.53917,15.529345
-7.755185,-22.030651
45.27081,19.193214
-34.073986,-27.40598
-9.306507,-25.132826
43.842495,17.912085
-35.03071,-28.754644
-38.0738,-30.745827
-3.9908502,-6.3857884
-37.197674,-6.585843
-3.376804,-5.47978
21.934057,20.743774
11.883967,7.652768
22.799126,20.128426
22.20948,21.422167
22.84904,20.351212
-31.775461,-5.935804
0.5697001,-5.003667
-31.228569,-5.882209
19.7234,16.572838
-1.674477,-7.281859
22.85187,18.058432
-30.32355,-8.003548
-37.971703,-1.3789334
-5.725672,-0.07150639
-39.381413,-2.027507
17.550013,25.998638
-38.651432,-1.6574914
-33.10602,-3.1656542
-1.2713898,-8.030442
23.505026,17.205696
-29.345358,-7.8067536
-31.8565,-10.948358
-42.650513,-3.7841966
-6.089872,-2.8034174
-41.3705,-2.964976
20.415165,27.540215
-42.10557,-3.3628104
-32.614914,-3.3208938
-42.241604,3.8881922
-9.490512,-22.64545
-10.114375,-23.411694
41.16021,17.57035
28.555674,-4.3852305
41.91469,18.271257
-32.59062,-27.097397
0.15227734,-22.396965
-31.494522,-26.62844
40.450203,12.488306
-40.39176,-33.452652
-5.9357967,-27.498709
-41.362473,-33.183456
46.17131,13.141517
-31.176825,-29.56442
-39.056347,-33.726566
-5.614514,-29.08266
-38.521286,-34.524387
43.8103,13.449752
-30.539143,-30.615978
-36.279716,-34.501537
-9.299654,-23.273928
41.760204,17.27627
-32.289272,-27.567167
-40.543896,-32.735752
-38.53377,-33.344387
-0.95348275,-7.031562
22.552011,17.274801
-29.881594,-8.437735
-31.306044,-10.12199
-31.371515,-11.223779
-13.890185,-12.628665
-12.974782,-12.581194
36.681087,25.959648
1.2412665,11.974521
36.616825,27.442114
36.70693,26.625378
36.26592,17.524536
-53.085308,-11.327919
-14.039699,-10.423601
-51.99616,-12.24929
31.33081,30.25489
-52.422256,-11.667549
-42.59043,-13.332509
-47.674072,-12.659228
-12.377852,-9.566453
-49.077164,-12.874761
35.01212,33.814102
-48.216747,-13.123354
-43.712597,-13.608694
-50.051918,-6.8575153
-39.780518,-5.633845
-7.811502,-0.7921625
-40.06567,-4.234687
21.456558,25.111605
-40.19391,-5.091749
-32.74483,-3.841634
-39.64963,1.1115792
-44.519585,0.80241835
28.380335,-2.0051956
42.42823,19.970343
-3.1326203,-21.410082
-34.05731,-25.091616
38.203632,14.142144
-6.5431895,-23.479649
45.963394,17.74212
-33.41954,-28.976944
-7.7381186,-25.32592
-38.622818,-28.45509
44.45113,16.576494
-34.061985,-29.901953
-37.067608,-31.457071
-2.2164197,-6.8410845
22.887207,18.813889
-30.621529,-7.3477125
-32.06475,-10.102509
-32.640385,-10.864557
-7.192507,-24.358225
-42.36669,-32.32066
42.50664,15.760702
-31.935818,-28.62896
-39.71842,-32.190754
-37.42027,-33.42372
-32.077015,-9.545102
-13.94644,-14.519331
-13.089522,-14.338878
39.055813,27.568216
3.4344165,11.48352
37.99428,28.442232
38.75714,28.177408
-4.3726892,-18.441357
36.166504,17.126888
-54.848312,-12.528983
-15.630723,-7.934109
-53.725456,-13.273534
30.07363,32.72398
-54.535793,-13.26034
-42.441227,-13.69485
-49.651264,-14.6182995
-13.59842,-7.377113
-50.644527,-13.872832
33.46178,36.088173
-50.270508,-14.699265
-43.477993,-14.008734
-53.25814,-5.997691
-37.616787,-4.6275983
-8.515662,-2.4398913
-38.658783,-3.7113059
19.234613,23.945147
-37.888176,-4.009444
-33.061302,-3.7697601
-39.588345,3.5151198
-44.760468,3.5105603
-53.48169,-15.793996
-15.824167,-9.987814
-52.544254,-14.647852
33.525505,31.764479
-52.78366,-15.51478
-42.826656,-14.163631
-54.441704,-8.804441
-51.809753,-8.322178
-41.962296,0.19275643
-9.690796,-20.738552
-9.218706,-19.64133
40.610252,20.733631
27.662752,-2.0812895
41.903965,20.334455
-3.4790297,-20.941141
38.114902,14.846533
-7.18462,-22.714653
45.672096,18.440798
-33.794147,-28.218786
-8.481777,-25.235449
44.20283,17.24566
-34.605404,-29.415737
-37.552364,-31.162008
-2.5858781,-6.7356853
22.941656,19.226767
-30.856892,-6.98823
-33.116943,-10.7962885
-8.390594,-23.734673
42.066658,16.503817
-32.243927,-28.247084
-40.073338,-32.266155
-37.88471,-33.116238
-32.54337,-9.2753
-7.5903068,-23.597237
43.427116,20.498148
-35.534824,-26.633982
-40.3799,-30.227821
-39.20162,-29.416014
-41.165802,-31.289541
26.95186,-0.36723107
-4.085951,-19.47887
36.975323,16.14164
-10.986645,-13.855767
34.077198,28.230486
-10.820243,-11.413319
37.04663,30.999924
-49.67878,-10.434474
-3.7802427,-5.9407473
23.162504,20.765219
-38.803196,-1.2800292
-42.349213,-3.009066
-13.499571,-12.420569
36.319202,26.691591
-52.323193,-11.299205
-48.298622,-12.799558
-40.561703,-5.0711164
-13.535752,-14.694032
38.883263,28.552128
-54.856743,-13.350243
-50.535027,-14.636618
-37.701508,-3.6624897
-52.98381,-15.2996235
27.67601,-0.49396273
-10.871641,-14.118185
34.455578,27.915968
-10.4984045,-11.730127
37.383884,30.60981
-49.416904,-10.817429
-3.3876595,-6.2496133
22.632198,20.285782
-38.62004,-1.6926113
-42.076206,-3.4053512
36.77876,26.629772
-52.42475,-11.706942
-48.182877,-13.192987
-40.14649,-5.0650377
38.7208,28.129223
-54.498547,-13.236774
-50.220867,-14.719324
-37.91821,-4.032103
-52.709396,-15.554687
-10.409262,-19.759174
-11.373139,-19.831932
-11.374864,-19.854063
-43.487362,-24.148159
