code,work,1,11,2,21,3,31,4,41,5,51,6,61,7,71,8,81,9,91
xe3765ql,42,2,12,1,6.18,1,2,1,2.6,1,2.47,3,4.46,1,5.562,1,4.46,0,24.46
p1dzzr2s,30,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,3,-6,0,-43.5
g84r969y,24,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,1,-6,3,-17,0,-57.5
gxr64i8r,27,0,-3,0,-3,0,-3,0,-3,0,-3,0,-4,1,-3,1,-9,0,-9.5
5ts6tpzo,24,0,-6,0,-6,0,-6,0,-6,0,-6,3,-7,1,-6,1,-7,0,-19
lxt7o6sm,36,1,6,1,0.04,1,1,1,1.09,1,1.04,3,-1.09,1,0.036,3,-1.09,0,-27.59
c7k2ws0c,24,0,-6,0,-6,0,-6,0,-6,0,-6,3,-7,1,-6,1,-7,0,-7
vnykm72k,27,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,1,-3,1,-8,0,-6
oiwrp35s,39,1,9,1,10.56,1,4,1,6.4,1,7.04,3,6.1,1,9.504,0,6.1,0,6.1
d6harnae,27,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,1,-3,1,-14,0,-9
9cikjguk,24,0,-6,0,-6,0,-6,0,-6,0,-6,2,-7,1,-6,1,-22,0,-33
biqw1l36,15,0,-15,0,-15,0,-15,0,-15,0,-15,3,-16,1,-15,3,-16,0,-53.5
n9hxv5lk,21,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,1,-9,0,-15,0,-3
d5t88opp,24,0,-6,0,-6,0,-6,0,-6,0,-6,3,-7,1,-6,1,-7,0,-22
a60k5i9w,36,0,6,1,6.15,0,6,1,6,1,6.1,3,4.54,1,5.535,2,4.54,0,-8.46
hogk0jl9,24,0,-6,0,-6,0,-6,0,-6,0,-6,3,-7,1,-6,3,-7,0,-45
vedi2q2d,24,0,-6,0,-6,0,-6,0,-6,0,-6,2,-6,1,-6,3,-21,0,-51
4wv5tk4v,30,0,0,0,0,0,0,0,0,0,0,3,-1,1,0,1,-1,0,-4
5cs0wmvl,33,0,3,1,8.76,1,3,1,4.8,1,5.28,3,6.08,1,7.884,1,6.08,0,3.08
lmp9ngf4,33,0,3,1,12.6,1,3,1,4.5,1,5.1,3,9.84,1,11.34,0,9.84,0,12.84
hhrookd2,36,1,6,1,1.65,0,1,1,1,1,1.1,3,0.49,1,1.485,2,0.49,0,-5.51
ot3r1xw1,18,0,-12,0,-12,0,-12,0,-12,0,-12,3,-12,1,-12,2,-12,0,-27
q5n6k41z,36,1,6,1,3.2,1,1,1,1.6,1,1.7,3,1.28,1,2.88,1,1.28,0,14.28
jbz1y5sl,36,1,6,1,1.18,1,1,1,1.6,1,1.68,3,0.46,1,1.062,1,0.46,0,8.46
1eydd0jj,39,1,9,1,4.5,1,4,1,4.4,1,4.5,3,3.15,1,4.05,1,3.15,0,13.15
5ie1bpu4,27,0,-3,0,-3,0,-3,0,-3,0,-3,3,-4,1,-3,1,-4,0,-7
9jhn3kb4,30,0,0,0,0,0,0,0,0,0,0,3,-1,1,0,3,-1,0,-31
b0je0mwr,15,0,-15,0,-15,0,-15,0,-15,0,-15,0,-16,1,-15,2,-21,0,-43
m9hu5tku,39,1,9,1,6.2,0,4,1,4,1,4.2,3,5.48,1,5.58,0,5.48,0,10.48
3di9vioo,24,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,1,-6,1,-17,0,-20
uefnt3zt,27,0,-3,0,-3,0,-3,0,-3,0,-3,3,-3,1,-3,1,-3,0,-14
l3hb9yeg,21,0,-9,0,-9,0,-9,0,-9,0,-9,3,-10,1,-9,1,-10,0,-16.5
0xxgoaz8,27,0,-3,0,-3,0,-3,0,-3,0,-3,0,-4,1,-3,2,-9,0,-24.5
rv0au94i,21,0,-9,0,-9,0,-9,0,-9,0,-9,1,-9,1,-9,0,-19,0,6
kn4swjew,12,0,-18,0,-18,0,-18,0,-18,0,-18,2,-19,1,-18,1,-34,0,-34
uvakwdur,9,0,-21,0,-21,0,-21,0,-21,0,-21,0,-22,1,-21,1,-27,0,-25
dot3hb5e,24,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,1,-6,1,-12,0,-17.5
f6t1qroy,36,1,6,1,1,1,1,1,1.6,1,1.76,3,0.3,1,0.9,2,0.3,0,-3.7
jyf560kk,21,0,-9,0,-9,0,-9,0,-9,0,-9,3,-10,1,-9,1,-10,0,-15.5
h78j7j8m,36,1,6,1,1.11,1,1,1,1.01,0,1.11,3,0.99,1,0.999,2,0.99,0,-16.01
3zjizqly,21,0,-9,0,-9,0,-9,0,-9,0,-9,2,-10,1,-9,2,-25,0,-43
gfrptkuf,36,1,6,1,1.05,1,1,0,1.05,0,1.05,3,0.9,1,0.945,1,0.9,0,13.9
8886ungo,24,0,-6,0,-6,0,-6,0,-6,0,-6,2,-6,1,-6,1,-21,0,-28
zyy7lwna,30,0,0,0,0,0,0,0,0,0,0,3,-1,1,0,1,-1,0,-4
gowws5qf,36,1,6,1,1,0,1,0,1,0,1,3,0.8,1,0.9,2,0.8,0,-12.2
0h6a0xq8,21,0,-9,0,-9,0,-9,0,-9,0,-9,1,-9,1,-9,1,-19,0,-24
unioj1gy,24,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,1,-6,2,-17,0,-38
plvgf0eg,27,0,-3,0,-3,0,-3,0,-3,0,-3,3,-4,1,-3,2,-4,0,-9
w3icbwph,24,0,-6,0,-6,0,-6,0,-6,0,-6,2,-7,1,-6,1,-22,0,-29
my8o7lk6,21,0,-9,0,-9,0,-9,0,-9,0,-9,3,-10,1,-9,0,-10,0,-3
cclaxe7w,30,0,0,0,0,0,0,0,0,0,0,3,-1,1,0,3,-1,0,-47
t30mf55p,24,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,1,-6,3,-12,0,-58.5
92ybpwat,21,0,-9,0,-9,0,-9,0,-9,0,-9,3,-10,1,-9,1,-10,0,-8
cfdf5lmg,27,0,-3,0,-3,0,-3,0,-3,0,-3,0,-4,1,-3,1,-9,0,1
z4v1vnsp,33,1,3,0,-2,0,-2,0,-2,0,-2,2,-3,1,-2,1,-18,0,-7.5
