x,y
-18.41153,-12.524486
-5.7431545,14.715942
-17.644785,-5.0361414
2.2931507,20.064186
-16.207066,-0.7631752
-18.424091,-12.440114
0.48308805,19.137884
-16.675432,-0.71588695
-17.797382,-12.95122
-18.079695,-11.955437
-8.758242,12.145045
-17.062311,-4.2846427
1.6843237,19.372423
-16.389116,-1.3125482
-18.396454,-12.7215395
1.6030229,19.376204
-16.833435,-1.1628506
-17.41673,-12.558735
-18.219746,-11.991834
0.8930957,19.33042
-16.831297,-1.1701661
-17.923086,-13.027888
-17.6701,-11.967014
-17.66994,-11.967244
5.598289,21.521723
-1.4939976,17.72249
3.3241966,20.59494
-5.5822926,14.874936
2.1820917,20.007345
4.5656686,21.134325
0.34724188,18.915277
4.815565,21.235226
0.71759367,19.037422
4.1158605,20.756603
7.5836496,-17.837433
-9.957618,10.700248
-7.283939,13.838878
-11.986227,7.5006347
3.0027273,20.409569
-6.1204286,14.236669
3.0027273,20.409569
4.369785,21.075756
-0.115045235,18.595177
4.369785,21.075756
3.913596,20.722904
6.2672105,21.727983
-14.431491,-14.076426
-14.429521,-14.081463
-14.432574,-14.076429
-14.434691,-14.0758705
-14.4394865,-14.070027
