1,2,3,4,5,6,7,8,9,10,11,start,end,code,biao
3,7,10,11,14,16,17,21,23,27,33,49.59,25.71,hksrzrsd,11
3,6,9,11,13,15,18,21,24,27,31,-160.4,-189.9,vedi2q2d,11
3,6,9,11,13,15,18,21,24,27,35,10,-17.4,awima2e6,11
3,8,10,11,13,15,17,21,24,27,35,-105.94,-111.34,tg2aszys,11
3,6,9,11,13,15,18,21,25,27,32,-48.8,-85,7u0jmbd5,11
3,6,9,11,13,15,17,21,24,27,35,-64.97,-71.47,96b2y1fq,11
3,8,10,11,13,15,17,21,24,27,31,-108.74,-109.54,2be0jkh2,11
3,6,9,11,13,15,18,21,23,27,33,0,1,kibuds7n,11
3,8,10,11,13,15,17,21,23,27,35,-74.2,-63.2,jicuopmz,11
3,6,9,11,13,15,19,21,26,27,33,-212.7,-260.7,e4uy9bw2,11
3,6,9,11,13,15,19,21,25,27,33,0,-19,519slsew,11
3,6,9,11,13,15,17,21,24,27,31,-205.4,-218.6,9pofl3q7,11
3,6,9,11,13,15,19,21,24,27,35,-227.4,-240.1,zuqpu1wo,11
3,8,10,11,13,15,17,21,24,27,35,-185.9,-189.9,qyyocas4,11
3,7,10,11,14,16,17,21,24,27,34,10,8.99,0005b37f,11
3,8,10,11,13,15,17,21,23,27,33,-62,-60.6,x6zxi4xg,11
3,7,10,12,14,16,17,21,23,27,30,10,27.23,n26lbqa5,11
3,6,9,11,13,15,18,21,23,27,35,-179.8,-161,ot3r1xw1,11
3,6,9,11,13,15,17,21,23,27,35,-127.4,-105.2,uefnt3zt,11
3,6,9,11,13,15,18,21,25,27,31,-88.6,-108.9,nil7z8nt,11
3,7,10,11,14,16,17,21,23,27,35,59.81,43.93,jbz1y5sl,11
3,6,10,12,14,16,17,21,24,27,35,10,-5.75,1csmmf08,11
3,7,10,12,14,16,17,21,24,27,35,35.73,20.1,0mrw3gqi,11
3,6,9,11,13,15,18,21,25,27,32,-218,-230.4,xcoc0hf4,11
3,6,9,11,13,15,18,21,25,27,31,0,-10.8,6xnpwopr,11
3,7,10,12,14,16,17,21,24,27,33,10,4.2,6ac48e1h,11
3,7,10,12,14,16,17,21,23,27,34,10,13.87,0ff2742h,11
3,8,10,11,13,15,17,21,24,27,34,-108.79,-94.79,z668vjdm,11
3,8,10,11,13,15,17,21,23,27,31,-7.12,14,kgm6ppuo,11
3,6,9,11,13,15,18,21,25,27,33,-50.99,-80.49,5cs0wmvl,11
3,7,10,12,14,16,17,21,25,27,31,67.66,2.75,0tv4w4i5,11
3,6,9,11,13,15,20,21,26,27,35,-84.9,-142.9,zca7zxyf,11
3,6,9,11,13,15,19,21,26,27,30,-81.8,-134.8,dz4i0852,11
3,7,10,12,14,16,17,21,25,27,35,10,-13.6,awof1evv,11
3,7,10,11,14,16,17,21,25,27,35,52.56,32.34,wc6s9dsl,11
3,6,10,12,14,16,17,21,25,27,30,10,-9.03,t5fns0sq,11
3,7,10,12,14,16,17,21,23,27,35,85.25,67.79,y5lufa6m,11
3,6,9,11,13,15,19,21,25,27,30,-127.98,-139.78,9t4dpmrw,11
3,7,10,11,14,16,17,21,24,27,31,16.21,8.43,g990zma5,11
3,6,9,11,13,15,18,21,24,27,35,-136,-142.5,sqajrww1,11
3,6,10,12,14,16,17,21,25,27,35,0,-5.94,4qo41x6y,11
3,8,10,11,13,15,17,21,25,27,35,-61.9,-63.8,ody1m92z,11
3,6,9,12,14,16,17,21,24,27,34,0,-1.6,t7uhl32a,11
3,7,10,12,14,16,17,21,23,27,31,10,8.76,8a4otv31,11
3,7,10,11,14,16,17,21,24,27,35,10,13.17,idw6uw5h,11
3,8,10,11,13,15,17,21,26,27,31,-131.8,-128.4,j4rjykeb,11
3,7,10,12,14,16,17,21,25,27,34,10,16.1,p7c86bd0,11
3,6,9,11,13,15,17,21,23,27,30,-147,-134.1,i6lqx8ts,11
3,8,10,11,13,15,17,21,24,27,34,-162.2,-148.2,3vpcaply,11
3,8,10,11,13,15,17,21,24,27,31,-300.2,-284.7,m0rj3925,11
3,6,9,11,13,15,19,21,23,27,35,-205.14,-188.64,1v3nqxwb,11
3,8,10,11,13,15,17,21,24,27,31,-107.3,-85.3,n1yognqv,11
3,6,9,11,13,15,18,21,25,27,35,-309.5,-338.5,2ygzmnz9,11
4,6,9,11,13,15,17,21,26,27,33,-24.94,-65.5,ufku1mka,11
4,7,10,12,14,16,17,21,24,27,35,118.48,93.68,4de7ayta,11
4,7,10,12,14,16,17,21,26,27,30,10,-10.58,0g7sv439,11
4,6,9,11,13,15,18,21,24,27,29,-125.7,-140.7,ds12f176,11
4,7,10,12,14,16,17,21,24,27,35,44.41,30.68,lgomy8eq,11
4,7,10,12,14,16,17,21,26,27,35,0,-3.41,0nu0s221,11
4,6,10,12,14,16,17,21,24,27,35,0,-2.77,51cbn7o1,11
4,7,10,12,14,15,17,21,23,27,35,28.75,26.82,przvq4kq,11
4,6,9,11,13,15,17,21,24,27,35,-262.4,-263.4,wak4ycex,11
4,7,10,12,14,16,17,21,24,27,35,10,9.45,fh8ly4jj,11
4,7,10,12,14,16,17,21,25,27,32,10,13.33,tgyt0okw,11
4,7,10,11,14,16,17,21,24,27,31,56.1,61.84,bieu6mpr,11
4,7,10,12,14,16,17,21,23,27,34,10,15.79,0x4d1g7c,11
4,7,10,12,14,16,17,21,23,27,33,10,19.38,0j3nkqts,11
4,8,10,11,13,15,17,21,25,27,35,-213.3,-203.8,8cyh64c7,11
4,7,10,12,14,16,17,21,24,27,31,0,9.86,h3fu78yg,11
4,6,9,11,13,15,17,21,23,27,31,-119.8,-106.8,mzj836b0,11
4,8,10,11,13,15,17,21,25,27,29,-177.4,-161,odyzp5vx,11
4,6,9,11,13,15,17,21,24,27,33,-219,-202,11qpbunz,11
4,8,10,11,13,15,17,21,24,27,32,-95.2,-69,6gir6eim,11
4,6,9,11,13,15,18,21,23,27,34,-140.1,-114.3,gxr64i8r,11
4,6,10,12,14,16,17,21,25,27,35,0,-22.27,mdt16lqz,11
4,6,9,11,13,15,20,21,24,27,33,-120.48,-137.28,9iua8wlt,11
4,6,9,11,13,15,18,21,25,27,35,-193.6,-209,t9m6tgki,11
4,8,10,11,13,15,17,21,25,27,35,-247.6,-249.2,cn2055xk,11
4,7,10,12,14,16,17,21,24,27,35,0,1.3,drsd3gfr,11
4,7,10,12,14,16,17,21,23,27,33,10,13.91,9i73mzxn,11
4,7,10,12,14,16,17,21,24,27,35,1.31,6.89,luq8s82b,11
4,7,10,11,14,15,17,21,24,27,35,81.54,87.16,074xligf,11
4,7,10,11,14,16,17,21,23,27,35,94.73,102.66,1gblxsq7,11
4,7,10,12,14,16,17,21,24,27,33,32.23,41.12,mykpue2n,11
4,8,10,11,13,15,17,21,24,27,35,-127.4,-117.8,o6m81rh2,11
4,7,10,12,14,16,17,21,24,27,35,0,10.32,48l4ehb6,11
4,7,10,12,14,16,17,21,23,27,35,0,13.25,j1e40ha7,11
4,7,10,11,14,16,17,21,24,27,35,36.81,53.32,5zc86wny,11
4,8,10,11,13,15,17,21,23,27,31,-255.1,-237.6,8yww2xfk,11
4,6,9,11,13,15,17,21,24,27,35,-140.5,-120.9,x6cv314a,11
4,8,10,11,13,15,17,21,25,27,35,-105.3,-85.7,dnwj15ee,11
4,8,10,11,13,15,17,21,24,27,34,-22.23,0.77,jwxxxv7d,11
4,7,10,12,14,16,17,21,24,27,31,10,34.2,hb9e1b5f,11
4,8,10,11,13,15,17,21,24,27,31,-51.6,-23.6,szjrd90v,11
4,8,10,11,13,15,17,21,24,27,35,-82,-53,s9ck61wv,11
4,6,10,12,14,16,17,21,23,27,35,10,56,xluifzfl,11
4,8,10,11,14,16,17,21,25,27,34,13.01,-0.55,gowws5qf,11
4,8,10,11,13,15,17,21,24,27,30,-38.45,-20.4,ktiz1h1g,11
4,6,9,11,13,15,19,21,25,27,35,-130.3,-156.5,i3ugntg2,11
4,8,10,12,14,16,17,21,24,27,33,52.27,49.51,qctopukw,11
4,6,9,11,13,15,17,21,25,27,32,-43.8,-59.3,i3wgnab9,11
4,7,10,11,14,16,17,21,25,27,35,45.2,-14.29,dqtauj4v,11
4,6,9,11,13,15,19,21,26,27,34,-151.3,-193.9,g84r969y,11
4,7,9,12,14,16,19,21,24,27,35,10,-28.2,4qopg1ub,11
4,8,10,11,14,16,17,21,23,27,35,85.09,51.37,mvvdc51v,11
4,7,10,11,14,16,17,21,26,27,34,85,64.6,4wv5tk4v,11
4,7,10,11,14,16,17,21,25,27,35,123.85,113.59,1pxzy631,11
4,8,10,11,14,16,17,21,24,27,30,60.25,54.21,3c7rd5ya,11
4,7,10,11,14,16,17,21,26,27,35,0,-4.61,gn1bxo37,11
4,7,10,11,14,16,17,21,25,27,33,10,5.5,57n9cs6z,11
4,7,10,12,14,16,17,21,24,27,35,10,6.76,z873r4vo,11
4,8,10,12,14,16,17,21,26,27,31,0,-1.43,dxl7j2a8,11
4,8,10,11,13,15,17,21,25,27,34,-110.4,-110.9,1qzlh5mu,11
4,8,10,11,13,15,17,21,25,27,33,-37.4,-36.4,rjsd3agm,11
4,6,9,11,13,15,18,21,24,27,31,-172.3,-171.3,jyf560kk,11
4,7,10,12,14,16,17,21,24,27,33,10,12.16,kxq00qk5,11
4,7,10,11,14,16,17,21,24,27,33,64.61,68.36,sca5toky,11
4,7,10,11,14,16,17,21,25,27,32,98.53,102.53,tl39jvsk,11
4,7,10,12,14,16,17,21,24,27,35,0,4.38,lrqw3xla,11
4,6,9,11,13,15,17,21,24,27,30,-107.7,-102.7,5kkr5060,11
4,7,10,11,14,16,17,21,24,27,35,0,14.41,c1h7bw1a,11
4,6,9,11,13,15,18,21,24,27,31,-119.4,-101,edydbr11,11
4,6,9,11,13,15,17,21,23,27,33,-20.23,-1.49,v26mzb6c,11
4,7,10,12,14,16,17,21,24,27,35,10,34.48,79qn2mgn,11
4,6,9,11,13,15,17,21,23,27,30,-184.4,-146.4,uvakwdur,11
4,7,10,11,14,16,17,21,24,27,31,107.3,153.17,v74p7xt0,11
4,7,10,12,14,16,17,21,24,27,35,61.14,121.03,6l4hmpzv,11
4,7,10,11,14,16,17,21,24,27,35,27.7,29.35,4alcifnr,11
4,7,10,12,14,16,17,21,24,27,33,59.79,57.54,z0rxrnnq,11
4,7,10,12,14,16,17,21,24,27,32,121.23,78,keqepf0m,11
4,7,10,12,14,16,17,21,25,27,33,66.35,29.37,8fqgkizh,11
4,7,10,11,14,16,17,21,26,27,35,95.97,60.32,ubop1qmx,11
4,7,10,12,14,16,17,21,25,27,29,37.24,9.44,jbfzncen,11
4,7,10,12,14,16,17,21,24,27,32,90.76,70,jwexfmub,11
4,7,10,11,14,16,17,21,24,27,31,95.56,77.65,1bfi45o2,11
4,6,9,11,13,15,20,21,24,27,35,-227.2,-233.1,tzn75yhk,11
4,8,10,11,13,15,17,21,26,27,34,-89.68,-95.28,42bbeqpm,11
4,7,10,12,14,16,17,21,24,27,35,0,2.32,4c16txm9,11
4,7,10,12,14,16,17,21,25,27,35,10,12.63,ag8yu9h7,11
4,7,10,11,14,16,17,21,25,27,35,32.71,37.84,c7k2ws0c,11
4,8,10,12,14,16,17,21,25,27,31,10,19.43,i6gy2wgj,11
4,7,10,11,14,16,17,21,24,27,35,83.96,94.61,m3vk4d40,11
4,7,10,11,14,16,17,21,24,27,30,44.34,57.42,n7vpemz2,11
4,6,9,11,13,15,17,21,24,27,35,-105.4,-91.9,pr11yrv8,11
4,7,10,11,14,16,17,21,23,27,29,66.8,80.5,yaiqosbx,11
4,7,10,12,14,16,17,21,24,27,35,0,15.22,qdpt3asx,11
4,7,10,12,14,16,17,21,25,27,34,10,25.86,hk4udpqv,11
4,8,10,11,13,15,17,21,24,27,35,-122.8,-104.2,jj25twuw,11
4,8,10,11,13,15,17,21,25,27,32,-103.6,-83,410e0tw2,11
4,7,10,12,14,16,17,21,24,27,34,10,32.45,5kipyxnx,11
4,7,10,12,14,16,17,21,24,27,35,0,26.5,itjzqni7,11
4,7,10,11,14,16,17,21,24,27,35,12,40.28,7voc4ywi,11
4,7,10,12,14,16,17,21,23,27,35,0,31.53,g004gng8,11
4,7,10,11,14,16,17,21,24,27,33,153.09,187.48,1yemb6kz,11
5,7,10,11,14,16,17,21,24,27,32,56.22,15.99,rv0au94i,11
5,6,9,11,13,15,17,21,25,27,35,-148.04,-167.69,q5n6k41z,11
5,6,9,11,13,15,20,21,24,27,31,-92.2,-87.7,0h6a0xq8,11
5,6,9,11,13,15,17,21,24,27,35,-241.6,-235.3,9jhn3kb4,11
5,6,9,11,13,15,19,21,23,27,35,-196.8,-183.8,t30mf55p,11
5,6,9,11,13,15,17,21,24,27,35,-71.5,-57.2,0xxgoaz8,11
5,6,9,11,13,15,17,21,23,27,31,-174.1,-150.4,zyy7lwna,11
5,6,9,11,13,15,17,21,24,27,35,-63.31,-38.61,hhrookd2,11
5,6,9,11,13,15,17,21,23,27,34,-115.3,-89.8,n9hxv5lk,11
5,7,10,11,14,15,17,21,25,27,33,50.77,61.64,3rqszw2y,11
5,7,10,11,14,16,17,21,24,27,33,61.82,78.09,jj2wn94h,11
5,6,9,11,13,15,18,21,26,27,35,-110.23,-132.53,y7ezhr8w,11
5,7,10,11,14,16,17,21,23,27,35,44.67,27.53,f6t1qroy,11
5,7,10,11,14,15,17,21,23,27,35,90.5,74.06,ytgj1t65,11
5,8,10,12,14,16,17,21,26,27,31,10,-3.35,fpeptlxo,11
5,8,10,11,13,15,17,21,26,27,35,-163.9,-160.9,3o1v9r1m,11
5,7,10,11,14,16,17,21,24,27,29,68.6,73.8,3di9vioo,11
5,7,10,11,14,16,17,21,25,27,31,11.46,23.71,p1dzzr2s,11
5,7,10,11,14,16,17,21,24,27,33,13.2,26.46,k1bp6zpx,11
5,7,10,12,14,16,17,21,24,27,35,10,25.49,8s1edw15,11
5,8,10,12,14,16,17,21,24,27,31,351.41,368.07,xe3765ql,11
5,7,10,12,14,16,17,21,24,27,31,11.03,29.8,z4v1vnsp,11
5,7,10,12,14,16,17,21,23,27,35,0,21.4,ttjy4cwz,11
5,7,10,12,14,16,17,21,24,27,31,0,25.13,zm1faos5,11
5,7,10,11,14,16,17,21,24,27,30,64.46,89.61,387fhffi,11
5,8,10,12,14,16,17,21,24,27,35,53.53,78.78,7vz4x7mn,11
5,7,10,11,14,15,17,21,24,27,32,42.96,70.19,apblb506,11
5,8,10,11,13,15,17,21,24,27,35,-26.13,5.87,hq6lddx8,11
5,8,10,11,13,15,17,21,24,27,31,-153.8,-118.8,0k6r6bgl,11
5,6,10,11,14,16,17,21,23,27,35,0,35.35,uabw3inx,11
5,8,10,11,13,15,17,21,24,27,35,-100.2,-62.2,kesgwead,11
5,7,10,11,14,16,17,21,24,27,31,29.71,70,njz0vu08,11
5,8,10,11,14,16,17,21,25,27,33,324.35,411.5,v5p7lv20,11
5,7,10,11,14,16,17,21,23,27,30,174.48,270.83,xxrcf92l,11
5,8,10,11,14,16,17,21,24,27,35,138.61,258.54,1gpsk1od,11
5,7,10,11,14,16,17,21,25,27,35,21.31,35.55,s270rho2,11
5,6,9,11,13,15,18,21,24,27,35,-94.6,-90.4,vnykm72k,11
5,6,9,11,13,15,19,21,23,27,29,-126.8,-107.5,9cikjguk,11
5,6,9,11,13,15,17,21,24,27,31,-184.2,-155.4,b0je0mwr,11
5,7,10,11,14,16,17,21,23,27,31,-2.51,40.64,d6harnae,11
5,8,10,11,13,15,17,21,23,27,33,-79.6,-38.2,o73qrv2n,11
5,7,10,11,14,16,17,21,24,27,31,29.94,40.45,o7pqerl1,11
5,6,9,11,13,15,18,21,23,27,34,-33.91,-12.51,4hjk8ew7,11
5,7,10,11,14,16,17,21,24,27,35,67.48,40.81,26qqxpjj,11
5,7,10,11,14,16,17,21,26,27,33,163.45,143.73,l50to787,11
5,8,10,12,14,16,17,21,24,27,34,138.91,119.56,7rmwik5s,11
5,7,10,12,14,16,17,21,24,27,35,76.6,63.08,tkz7zh9u,11
5,6,9,11,13,15,19,21,24,27,35,-117.4,-118.9,d39a3neo,11
5,7,10,11,14,16,17,21,24,27,29,164.53,163.78,u1m4seev,11
5,7,10,11,14,16,17,21,26,27,35,49.36,49.59,bptmjh3d,11
5,8,10,11,13,15,17,21,26,27,33,-133.9,-132.5,1o1f1gpp,11
5,8,10,12,14,16,17,21,24,27,35,95.98,97.61,lcruc2lq,11
5,6,9,11,13,15,18,21,25,27,33,-54.5,-47.5,68araqh7,11
5,6,9,11,13,15,18,21,24,27,31,-90.38,-80.38,sqfmjhqp,11
5,7,10,11,14,15,17,21,24,27,34,103.91,116.07,8takecva,11
5,7,10,11,14,15,17,21,24,27,34,97.66,110.46,lxt7o6sm,11
5,7,10,12,14,16,17,21,25,27,29,0,21.44,0jkf3488,11
5,7,10,11,14,16,17,21,24,27,35,41.56,70,m9hu5tku,11
5,8,10,11,14,16,17,21,24,27,31,130.44,159.8,iuy2mq1n,11
5,7,10,11,14,16,17,21,23,27,35,104.28,133.75,rfnis2ed,11
5,7,10,12,14,15,17,21,24,27,35,0,32.25,nq2n4d1a,11
5,7,10,11,14,16,17,21,24,27,33,76.65,109.67,6e0ikkw9,11
5,7,10,12,14,16,17,21,23,27,33,570.48,924.59,pva278uh,11
5,7,10,11,13,15,17,21,25,27,35,24.06,28.45,w3icbwph,11
5,8,10,11,14,16,17,21,23,27,33,18.59,42.33,26ovv9nz,11
5,6,9,11,13,15,20,21,25,27,35,-58.09,-70.39,5ie1bpu4,11
5,7,10,11,14,16,17,21,25,27,33,15.25,-96.47,nn97tpch,11
5,7,10,12,14,16,17,21,23,27,34,429.91,346.92,8tid5gfd,11
5,7,10,12,14,16,17,21,25,27,35,165.41,91.58,u0fm0adl,11
5,7,10,11,14,16,17,21,25,27,31,0,1.73,kudii6oy,11
5,7,10,11,14,16,17,21,25,27,31,107.44,110.7,scbb77jn,11
5,7,10,11,14,16,17,21,24,27,32,30.97,38.69,hf30noug,11
5,7,10,11,14,16,17,21,23,27,35,125.31,143.66,pdtmhm69,11
5,8,10,11,14,16,17,21,24,27,35,66.46,85.88,bdec0ba1,11
5,8,10,11,14,16,17,21,23,27,33,147.61,168.9,v3tqtmd8,11
5,7,10,12,14,16,17,21,24,27,31,186.88,214.34,mh3nw2gr,11
5,7,10,11,14,16,17,21,24,27,35,139.98,168.7,1eydd0jj,11
5,7,10,12,14,16,17,21,23,27,35,0,30.74,8nmazok9,11
5,7,10,11,14,16,17,21,24,27,35,75.29,113.16,nbmjj5a1,11
5,8,10,11,14,16,17,21,24,27,35,156.61,195.25,5s59rl9r,11
5,8,10,12,14,16,17,21,23,27,34,70.99,116.59,k93onftx,11
5,8,10,11,13,15,17,21,24,27,35,-53.2,-20.1,d67hp72e,11
5,6,9,11,13,15,17,21,25,27,35,-29.4,-26.8,5ts6tpzo,11
5,7,10,12,14,16,17,21,25,27,35,-7.77,17.2,l3hb9yeg,11
5,6,9,11,13,15,19,21,23,27,34,-36.4,-1.4,y0q2jnsm,11
5,7,10,12,14,16,17,21,24,27,35,285.65,207.11,h7b871s6,11
5,7,10,12,14,16,17,21,26,27,34,0,-3.82,nxc2bm09,11
5,7,10,12,14,16,17,21,24,27,35,97.45,94.26,h78j7j8m,11
5,7,10,12,14,16,17,21,23,27,32,76.62,82.75,x6n7t8hs,11
5,7,10,11,14,16,17,21,25,27,35,189.8,197.42,bi13mblu,11
5,8,10,12,14,15,17,21,24,27,33,8.6,21.9,3j49d97z,11
5,8,10,11,13,16,17,21,23,27,35,10,36.9,11e94pe7,11
5,8,10,12,14,16,17,21,24,27,31,0,28.01,g91ye1x3,11
5,8,10,11,14,16,17,21,24,27,31,71.43,102.09,idr031u6,11
5,8,10,12,14,16,17,21,23,27,31,10,51.55,z2rsp6um,11
5,7,10,11,14,16,17,21,23,27,34,37.42,91.18,cdxl50hf,11
5,7,10,11,14,16,17,21,24,27,31,157.15,235.94,nxlvuopa,11
5,7,10,11,14,16,17,21,23,27,35,126.79,123.51,ssewy7zs,11
5,8,10,11,14,16,17,21,25,27,33,30.8,-17.96,2dxnce3p,11
5,8,10,11,14,16,17,21,23,27,31,210.6,160.71,kpo7dpw7,11
5,8,10,12,14,16,17,21,24,27,31,134.63,117.22,cclaxe7w,11
5,8,10,11,14,16,17,21,24,27,32,195.78,200.15,7qaw85j9,11
5,8,10,11,14,16,17,21,24,27,35,10.15,39.59,0cpchq58,11
5,7,10,11,14,16,17,21,24,27,35,109.47,141.25,yofqpucq,11
5,7,10,11,14,16,17,21,26,27,31,462.5,515.56,czeeddwe,11
5,7,10,12,14,16,17,21,24,27,35,20.6,78.67,cfdf5lmg,11
5,6,9,11,13,15,17,21,24,27,35,-96.5,-76.5,3zjizqly,11
5,6,9,11,13,15,17,21,25,27,33,-44.46,-19.46,a60k5i9w,11
5,6,9,11,13,15,17,21,24,27,35,-118.7,-92.2,hogk0jl9,11
5,7,10,11,14,16,17,21,23,27,35,0.4,-241.57,lmp9ngf4,11
5,6,9,11,13,15,17,21,24,27,35,-207.4,-166.9,plvgf0eg,11
5,6,9,11,13,15,19,21,24,27,35,-103.9,-64.9,kn4swjew,11
3,6,9,11,13,15,17,21,25,28,33,-110.27,-149.87,oiwrp35s,12
3,8,10,11,13,15,17,21,24,28,35,-119.8,-150,v6of81mc,12
3,6,10,11,14,16,17,21,23,28,33,59.27,-4.69,8fqgkizh,12
3,7,10,11,14,16,17,21,25,28,35,39.59,-11.7,0cpchq58,12
3,7,10,11,14,16,17,21,24,28,35,109.18,39.62,h78j7j8m,12
3,6,9,11,13,15,19,21,25,28,35,-10.47,-67.99,0g7sv439,12
3,6,9,11,13,15,19,21,24,28,33,-200.9,-250.3,qrj0woux,12
3,6,9,11,13,15,19,21,24,28,31,-218.6,-266.4,9pofl3q7,12
3,6,10,11,14,16,17,21,25,28,35,35.35,-9.26,uabw3inx,12
3,6,9,11,13,15,18,21,24,28,35,28.45,-12.95,w3icbwph,12
3,6,9,11,13,15,19,21,24,28,31,16.87,-20.83,0ff2742h,12
3,8,10,11,13,15,17,21,24,28,35,-189.9,-225.9,qyyocas4,12
3,6,9,11,13,15,19,21,24,28,34,-25,-58.6,037gym6i,12
3,6,9,11,13,15,18,21,24,28,34,-263.4,-296.8,wak4ycex,12
3,6,9,11,13,15,18,21,23,28,33,-209,-235.2,t9m6tgki,12
3,8,10,11,13,15,17,21,23,28,35,-83,-106,410e0tw2,12
3,7,10,12,14,16,17,21,23,28,33,43.93,21.19,jbz1y5sl,12
3,8,10,11,13,15,17,21,23,28,35,-20.1,-40.5,d67hp72e,12
3,6,9,11,13,15,17,22,23,28,35,-202,-147.4,11qpbunz,12
3,6,9,11,13,15,18,21,24,27,35,-105.2,-135.8,uefnt3zt,12
3,6,9,11,13,15,17,21,26,27,34,-80.49,-127.99,5cs0wmvl,12
3,6,9,11,13,15,17,21,24,27,35,-176,-182.9,my8o7lk6,12
3,8,10,11,13,15,17,21,26,27,35,-249.2,-279.4,cn2055xk,12
3,6,9,11,13,15,17,21,23,27,31,-260.7,-260.1,e4uy9bw2,12
3,6,9,11,13,15,20,21,25,27,31,-71.47,-117.27,96b2y1fq,12
3,6,9,11,13,15,19,21,25,27,32,-161,-187.2,ot3r1xw1,12
3,6,9,11,13,15,19,21,24,27,33,-85,-97,7u0jmbd5,12
3,6,10,12,14,16,17,21,25,27,31,8.99,-25.77,0005b37f,12
3,7,10,12,14,16,17,21,24,27,35,15.65,2.99,j1e40ha7,12
3,8,10,11,13,15,17,21,24,27,35,-161,-166.4,odyzp5vx,12
3,8,10,11,13,15,17,21,24,27,35,-148.2,-153.2,3vpcaply,12
3,6,9,11,13,15,18,21,23,27,31,-235.3,-240.6,9jhn3kb4,12
3,6,9,11,13,15,18,21,23,27,31,-177.2,-167.3,bysqs2ac,12
3,8,10,12,14,16,17,21,23,27,29,42.6,26.18,hb9e1b5f,12
3,6,9,11,13,15,19,21,24,27,35,-230.4,-244.8,xcoc0hf4,12
3,7,10,11,14,16,17,21,24,27,35,13.17,6.79,idw6uw5h,12
3,7,10,12,14,16,17,21,24,27,33,13.86,8.13,kxq00qk5,12
3,7,10,12,14,16,17,21,24,27,29,28.23,27.13,n26lbqa5,12
3,6,9,11,13,15,17,21,23,27,35,-358,-341,otvnb5te,12
3,6,9,11,13,15,17,21,23,27,34,-338.5,-328.5,2ygzmnz9,12
3,7,10,11,14,16,17,21,25,27,35,57,-27.13,wc6s9dsl,12
3,6,9,11,13,15,18,21,25,27,34,-3.38,-33.41,0nu0s221,12
3,6,9,11,13,15,18,21,24,27,31,-134.8,-150.8,dz4i0852,12
3,6,9,11,13,15,17,21,24,27,35,-17.4,-28.2,awima2e6,12
3,6,9,11,13,15,17,21,24,27,31,-101,-110.2,edydbr11,12
3,7,10,11,14,16,17,21,25,27,30,11.96,8.36,8a4otv31,12
3,6,9,11,13,15,17,21,24,27,35,-134.1,-134.1,i6lqx8ts,12
3,6,9,11,13,15,18,21,24,27,31,-19,-19,519slsew,12
3,7,10,12,14,16,17,21,23,27,35,20.7,27.76,0mrw3gqi,12
3,8,10,11,13,15,17,21,23,27,33,-284.7,-277.1,m0rj3925,12
3,6,9,11,13,15,17,21,23,27,31,-240.1,-231.3,zuqpu1wo,12
3,6,9,11,13,15,18,21,25,27,35,-139.78,-165.78,9t4dpmrw,12
3,7,10,12,14,16,17,21,25,27,34,10.48,-0.32,48l4ehb6,12
3,6,10,12,14,16,17,21,24,27,29,-1.41,-4.96,dxl7j2a8,12
3,8,10,11,13,15,17,21,24,27,35,-53,-48.6,s9ck61wv,12
3,8,10,11,13,15,17,21,23,27,35,-63.2,-53,jicuopmz,12
3,6,10,12,14,16,17,21,23,27,30,1,25.4,kibuds7n,12
3,6,9,11,13,15,18,21,24,27,33,-10.8,-6,6xnpwopr,12
3,6,9,11,13,15,17,21,24,27,33,-247,-236.4,unioj1gy,12
4,7,10,12,14,16,17,21,24,27,35,4.7,22.26,6ac48e1h,12
4,7,10,12,14,16,17,21,25,27,34,40.55,-12.77,lgomy8eq,12
4,6,9,11,13,15,17,21,26,27,31,-59.3,-88.1,i3wgnab9,12
4,6,9,11,13,15,18,21,25,27,30,-105.7,-131.7,yl8zd4ee,12
4,7,10,11,13,16,17,21,26,27,31,0.2,-24.68,t7uhl32a,12
4,7,10,12,14,16,17,21,25,27,32,14.43,-3.95,tgyt0okw,12
4,6,9,11,13,15,20,21,24,27,31,-108.9,-117.3,nil7z8nt,12
4,8,10,11,13,15,17,21,25,27,32,-109.54,-114.54,2be0jkh2,12
4,6,9,11,13,15,19,21,24,27,35,-142.5,-145.9,sqajrww1,12
4,7,10,11,14,16,17,21,24,27,35,73.8,78.85,3di9vioo,12
4,6,9,11,13,15,17,21,24,27,35,-140.7,-129.1,ds12f176,12
4,6,10,11,14,16,17,21,23,27,35,-0.97,10.66,51cbn7o1,12
4,8,10,11,13,15,17,21,25,27,32,-94.79,-82.19,z668vjdm,12
4,7,10,11,13,15,17,21,23,27,35,23.27,36.44,8886ungo,12
4,8,10,11,13,15,17,21,24,27,32,-63.8,-50.4,ody1m92z,12
4,8,10,11,13,15,17,21,23,27,35,-203.8,-187.6,8cyh64c7,12
4,8,10,12,14,16,17,21,24,27,35,19.28,39.77,kgm6ppuo,12
4,8,10,11,13,15,17,21,24,27,34,-95.28,-74.08,42bbeqpm,12
4,8,10,11,13,15,17,21,24,27,35,-60.6,-38.8,x6zxi4xg,12
4,8,10,11,13,15,17,21,24,27,35,-69,-47,6gir6eim,12
4,6,9,11,13,15,17,21,23,27,33,-142.9,-114.9,zca7zxyf,12
4,6,9,11,13,15,19,21,25,27,35,-8.8,-39.28,awof1evv,12
4,6,9,11,13,15,20,21,25,27,35,-16.87,-48.01,mdt16lqz,12
