1v3nqxwb,0,1,1,1,1,-3.82
czeeddwe,0,1,1,1,1,-8.89
vywegvat,0,0,0,0,0,-16.4
yl8zd4ee,0,0,0,0,0,-57.2
wak4ycex,0,0,0,0,0,-130.4
5zc86wny,0,1,0,1,1,12.53
zuqpu1wo,0,0,0,0,0,-63.1
mvvdc51v,0,0,0,0,0,3.5
pr11yrv8,0,0,0,0,0,-31.6
tzn75yhk,0,0,0,0,0,-72
d39a3neo,0,0,0,0,0,-82.2
xcoc0hf4,0,0,0,0,0,-82.4
sqajrww1,0,0,0,0,0,-80.3
y7ezhr8w,1,1,0,1,1,3.37
nn97tpch,1,1,0,1,1,35.4
1v3nqxwb,0,0,0,0,0,-24.54
czeeddwe,1,1,0,1,1,3.38
vywegvat,0,0,0,0,0,-22.5
yl8zd4ee,0,0,0,0,0,-75.7
wak4ycex,0,0,0,0,0,-163.4
5zc86wny,1,1,1,1,1,12.99
zuqpu1wo,0,0,0,0,0,-114.4
mvvdc51v,2,1,1,1,1,23.46
pr11yrv8,0,0,0,0,0,-30.4
tzn75yhk,0,0,0,0,0,-74.5
d39a3neo,0,0,0,0,0,-115.2
xcoc0hf4,0,0,0,0,0,-116.2
sqajrww1,0,0,0,0,0,-85.2
y7ezhr8w,1,1,0,1,1,15.87
nn97tpch,1,1,1,1,1,35.5
1v3nqxwb,0,0,0,0,0,-42.04
czeeddwe,1,1,1,1,1,18.73
vywegvat,0,0,0,0,0,-40.9
yl8zd4ee,0,0,0,0,0,-86.9
wak4ycex,0,0,0,0,0,-151.6
5zc86wny,1,1,0,1,1,43.85
zuqpu1wo,0,0,0,0,0,-135.8
mvvdc51v,2,1,1,1,1,16.44
pr11yrv8,0,0,0,0,0,-81.4
tzn75yhk,0,0,0,0,0,-125.9
d39a3neo,0,0,0,0,0,-119.8
xcoc0hf4,0,0,0,0,0,-117.4
sqajrww1,0,0,0,0,0,-109.8
y7ezhr8w,0,0,0,0,0,-36.53
nn97tpch,1,1,1,1,1,75.92
1v3nqxwb,0,0,0,0,0,-44.24
czeeddwe,2,1,1,1,1,22.55
vywegvat,0,0,0,0,0,-40.9
yl8zd4ee,0,0,0,0,0,-106.1
wak4ycex,0,0,0,0,0,-150.2
5zc86wny,1,1,0,1,1,15.3
zuqpu1wo,0,0,0,0,0,-157.3
mvvdc51v,2,1,0,1,0,39.15
pr11yrv8,0,0,0,0,0,-109.1
tzn75yhk,0,0,0,0,0,-129
d39a3neo,0,0,0,0,0,-165.8
xcoc0hf4,0,0,0,0,0,-153.4
sqajrww1,0,0,0,0,0,-103.3
y7ezhr8w,0,0,0,0,0,-103.03
nn97tpch,1,1,1,1,1,165.56
1v3nqxwb,0,0,0,0,0,-71.74
czeeddwe,1,1,0,1,1,60.32
vywegvat,0,0,0,0,0,-15.9
yl8zd4ee,0,0,0,0,0,-118.3
wak4ycex,0,0,0,0,0,-188.8
5zc86wny,1,1,0,1,1,34.5
zuqpu1wo,0,0,0,0,0,-184.7
mvvdc51v,2,1,1,1,1,47.99
pr11yrv8,0,0,0,0,0,-88.7
tzn75yhk,0,0,0,0,0,-165.2
d39a3neo,0,0,0,0,0,-143
xcoc0hf4,0,0,0,0,0,-164.8
sqajrww1,0,0,0,0,0,-98.1
y7ezhr8w,0,0,0,0,0,-86.43
nn97tpch,1,1,1,1,1,-38.34
1v3nqxwb,0,0,0,0,0,-127.94
czeeddwe,1,1,1,1,1,33.94
vywegvat,0,0,0,0,0,2.9
yl8zd4ee,0,0,0,0,0,-104.3
wak4ycex,0,0,0,0,0,-205
5zc86wny,1,1,0,1,1,64.33
zuqpu1wo,0,0,0,0,0,-203.3
mvvdc51v,2,1,1,1,1,73.29
pr11yrv8,0,0,0,0,0,-81.3
tzn75yhk,0,0,0,0,0,-177.8
d39a3neo,0,0,0,0,0,-126.4
xcoc0hf4,0,0,0,0,0,-173.4
sqajrww1,0,0,0,0,0,-130.5
y7ezhr8w,0,0,0,0,0,-80.03
nn97tpch,1,1,0,1,1,-31.46
1v3nqxwb,0,0,0,0,0,-183.14
czeeddwe,1,1,1,1,1,459.32
vywegvat,0,1,0,1,0,-39.5
yl8zd4ee,0,0,0,0,0,-127.9
wak4ycex,0,0,0,0,0,-233.6
5zc86wny,1,1,0,1,1,33.22
zuqpu1wo,0,0,0,0,0,-215.2
mvvdc51v,2,1,1,1,0,70
pr11yrv8,0,0,0,0,0,-78.2
tzn75yhk,0,0,0,0,0,-216.6
d39a3neo,0,0,0,0,0,-112.4
xcoc0hf4,0,0,0,0,0,-195.2
sqajrww1,0,0,0,0,0,-113
y7ezhr8w,0,0,0,0,0,-85.63
nn97tpch,1,1,0,1,1,-94
1v3nqxwb,0,0,0,0,0,-219.94
czeeddwe,1,1,1,1,1,440.73
vywegvat,0,0,0,0,0,-38.9
yl8zd4ee,0,0,0,0,0,-76.7
wak4ycex,0,0,0,0,0,-262.4
5zc86wny,1,1,0,1,1,36.81
zuqpu1wo,0,0,0,0,0,-227.4
mvvdc51v,2,1,1,1,1,46.18
pr11yrv8,0,0,0,0,0,-105.4
tzn75yhk,0,0,0,0,0,-227.2
d39a3neo,0,0,0,0,0,-117.4
xcoc0hf4,0,0,0,0,0,-218
sqajrww1,0,0,0,0,0,-136
y7ezhr8w,0,0,0,0,0,-110.23
nn97tpch,1,1,0,1,1,-114.75
1v3nqxwb,0,0,0,0,0,-205.14
czeeddwe,1,1,0,1,1,462.5
vywegvat,0,0,0,0,0,-89.8
yl8zd4ee,0,0,0,0,0,-105.7
wak4ycex,0,0,0,0,0,-263.4
5zc86wny,1,1,0,1,1,53.32
zuqpu1wo,0,0,0,0,0,-240.1
mvvdc51v,2,1,0,1,1,51.37
pr11yrv8,0,0,0,0,0,-91.9
tzn75yhk,0,0,0,0,0,-233.1
d39a3neo,0,0,0,0,0,-118.9
xcoc0hf4,0,0,0,0,0,-230.4
sqajrww1,0,0,0,0,0,-142.5
y7ezhr8w,0,0,0,0,0,-132.53
nn97tpch,1,1,0,1,1,-96.47
1v3nqxwb,0,0,0,0,0,-188.64
czeeddwe,1,1,0,1,1,515.56
vywegvat,0,0,0,0,0,-79.8
yl8zd4ee,0,0,0,0,0,-131.7
wak4ycex,0,0,0,0,0,-296.8
5zc86wny,1,1,0,1,1,55.85
zuqpu1wo,0,0,0,0,0,-231.3
mvvdc51v,2,1,0,1,1,71.15
pr11yrv8,0,0,0,0,0,-126.1
tzn75yhk,0,0,0,0,0,-213.5
d39a3neo,0,0,0,0,0,-124.7
xcoc0hf4,0,0,0,0,0,-244.8
sqajrww1,0,0,0,0,0,-145.9
y7ezhr8w,0,0,0,0,0,-132.53
nn97tpch,1,1,0,1,1,-75.5
1v3nqxwb,0,0,0,0,0,-172.64
czeeddwe,1,1,1,1,1,512.7
vywegvat,0,0,0,0,0,-129.6
yl8zd4ee,0,0,0,0,0,-172.3
wak4ycex,0,0,0,0,0,-288.8
5zc86wny,1,1,0,1,1,70.27
zuqpu1wo,0,0,0,0,0,-232.5
mvvdc51v,2,1,1,1,1,34.81
pr11yrv8,0,0,0,0,0,-142.1
tzn75yhk,0,0,0,0,0,-223.3
d39a3neo,0,0,0,0,0,-152.3
xcoc0hf4,0,0,0,0,0,-229
sqajrww1,0,0,0,0,0,-126.1
y7ezhr8w,0,0,0,0,0,-114.93
nn97tpch,1,1,0,1,1,-98.75
1v3nqxwb,0,0,0,0,0,-184.44
czeeddwe,1,1,0,1,1,546.57
vywegvat,0,0,0,0,0,-157.2
yl8zd4ee,0,0,0,0,0,-180.2
wak4ycex,0,0,0,0,0,-300.2
5zc86wny,1,1,0,1,1,77.14
zuqpu1wo,0,0,0,0,0,-249.8
mvvdc51v,2,1,0,1,1,25.48
pr11yrv8,0,0,0,0,0,-185.9
tzn75yhk,0,0,0,0,0,-235.9
d39a3neo,0,0,0,0,0,-166.3
xcoc0hf4,0,0,0,0,0,-157.6
sqajrww1,0,0,0,0,0,-124.4
y7ezhr8w,0,0,0,0,0,-142.03
nn97tpch,1,1,0,1,1,-85
1v3nqxwb,0,0,0,0,0,-162.54
czeeddwe,1,1,0,1,1,462.71
vywegvat,0,0,0,0,0,-242
yl8zd4ee,0,0,0,0,0,-203.2
wak4ycex,0,0,0,0,0,-315.8
5zc86wny,1,1,0,1,1,90.38
zuqpu1wo,0,0,0,0,0,-290.8
mvvdc51v,2,1,0,1,1,44.29
pr11yrv8,0,0,0,0,0,-193.5
tzn75yhk,0,0,0,0,0,-262.7
d39a3neo,0,0,0,0,0,-154.1
xcoc0hf4,0,0,0,0,0,-165.4
sqajrww1,0,0,0,0,0,-127.4
y7ezhr8w,0,0,0,0,0,-176.63
nn97tpch,1,1,0,1,1,-103.24
1v3nqxwb,0,0,0,0,0,-167.34
czeeddwe,1,1,0,1,1,525.18
vywegvat,0,0,0,0,0,-298.5
yl8zd4ee,0,0,0,0,0,-200.4
wak4ycex,0,0,0,0,0,-329
5zc86wny,1,1,0,1,1,58.51
zuqpu1wo,0,0,0,0,0,-302.3
mvvdc51v,2,1,1,1,1,70.18
pr11yrv8,0,0,0,0,0,-213.1
tzn75yhk,0,0,0,0,0,-290.3
d39a3neo,0,0,0,0,0,-160.1
xcoc0hf4,0,0,0,0,0,-155.6
sqajrww1,0,0,0,0,0,-123
y7ezhr8w,0,0,0,0,0,-165.13
nn97tpch,1,1,0,1,1,-103.2
1v3nqxwb,0,0,0,0,0,-203.84
czeeddwe,1,1,0,1,1,495.75
vywegvat,0,0,0,0,0,-279.5
yl8zd4ee,0,0,0,0,0,-212
wak4ycex,0,0,0,0,0,-352.2
5zc86wny,1,1,0,1,1,72.35
zuqpu1wo,0,0,0,0,0,-297.7
mvvdc51v,2,1,1,1,1,26.9
pr11yrv8,0,0,0,0,0,-205.3
tzn75yhk,0,0,0,0,0,-285.5
d39a3neo,0,0,0,0,0,-165.5
xcoc0hf4,0,0,0,0,0,-171.4
sqajrww1,0,0,0,0,0,-121.6
y7ezhr8w,0,0,0,0,0,-171.13
nn97tpch,1,1,0,1,1,-76.1
1v3nqxwb,0,0,0,0,0,-212.04
czeeddwe,1,1,0,1,1,498.9
vywegvat,0,0,0,0,0,-275.7
yl8zd4ee,0,0,0,0,0,-235.2
wak4ycex,0,0,0,0,0,-383.4
5zc86wny,1,1,0,1,1,53.78
zuqpu1wo,0,0,0,0,0,-327.7
mvvdc51v,2,1,1,1,1,25.8
pr11yrv8,0,0,0,0,0,-212.3
tzn75yhk,0,0,0,0,0,-286.1
d39a3neo,0,0,0,0,0,-145.1
xcoc0hf4,0,0,0,0,0,-220.6
sqajrww1,0,0,0,0,0,-131.2
y7ezhr8w,0,0,0,0,0,-184.13
nn97tpch,1,1,0,1,1,-124.5
1v3nqxwb,0,0,0,0,0,-201.84
czeeddwe,1,1,0,1,1,470.54
vywegvat,0,0,0,0,0,-276.3
yl8zd4ee,0,0,0,0,0,-229.7
wak4ycex,0,0,0,0,0,-425.8
5zc86wny,1,1,0,1,1,89.73
zuqpu1wo,0,0,0,0,0,-362.7
mvvdc51v,2,1,1,1,1,6.16
pr11yrv8,0,0,0,0,0,-260.5
tzn75yhk,0,0,0,0,0,-266.5
d39a3neo,0,0,0,0,0,-122.5
xcoc0hf4,0,0,0,0,0,-230.4
sqajrww1,0,0,0,0,0,-114.1
y7ezhr8w,0,0,0,0,0,-237.63
nn97tpch,1,1,0,1,1,-103.65
1v3nqxwb,0,0,0,0,0,-187.44
czeeddwe,1,1,0,1,1,512.89
vywegvat,0,0,0,0,0,-310.7
yl8zd4ee,0,0,0,0,0,-226.5
wak4ycex,0,0,0,0,0,-415.2
5zc86wny,1,1,0,1,1,107.27
zuqpu1wo,0,0,0,0,0,-386.7
mvvdc51v,0,1,0,1,1,10.71
pr11yrv8,0,0,0,0,0,-278.5
tzn75yhk,0,0,0,0,0,-317.9
d39a3neo,0,0,0,0,0,-165.5
xcoc0hf4,0,0,0,0,0,-310
sqajrww1,0,0,0,0,0,-107.1
y7ezhr8w,0,0,0,0,0,-247.63
nn97tpch,1,1,0,1,1,-136.8
1v3nqxwb,0,0,0,0,0,-182.44
czeeddwe,1,1,0,1,1,528.13
7dv78fh8,0,0,0,0,0,-17.5
dz4i0852,0,0,0,0,0,-66
ds12f176,0,1,1,1,1,-25.87
7u0jmbd5,0,0,0,0,0,-33
otvnb5te,0,0,0,0,0,-39
apblb506,0,0,0,0,0,-5.5
9pofl3q7,0,0,0,0,0,-23
9iua8wlt,0,1,1,1,1,7.91
4uuf90e3,0,0,0,0,0,-21
v74p7xt0,1,1,0,1,1,4
mykpue2n,0,0,0,0,0,-2.5
6e0ikkw9,0,1,1,1,1,-10.43
hksrzrsd,0,1,1,1,1,-6.89
e4uy9bw2,0,0,0,0,0,-18.5
ufku1mka,0,1,1,1,1,9.84
7dv78fh8,0,0,0,0,0,-30.3
dz4i0852,0,0,0,0,0,-79
ds12f176,0,0,0,0,0,-32.9
7u0jmbd5,0,0,0,0,0,-27.2
otvnb5te,0,0,0,0,0,-83
apblb506,0,0,0,0,0,-17.3
9pofl3q7,0,0,0,0,0,-31.6
9iua8wlt,1,1,0,1,1,-2.08
4uuf90e3,0,0,0,0,0,-3.2
v74p7xt0,1,1,0,1,1,13.11
mykpue2n,1,0,0,0,0,-17.9
6e0ikkw9,1,1,1,1,1,12.81
hksrzrsd,0,1,0,1,1,16.11
e4uy9bw2,0,0,0,0,0,-24.1
ufku1mka,1,1,1,1,1,20.58
7dv78fh8,0,0,0,0,0,-42.1
dz4i0852,0,0,0,0,0,-66
ds12f176,0,0,0,0,0,-77.7
7u0jmbd5,0,0,0,0,0,-50.4
otvnb5te,0,0,0,0,0,-98
apblb506,0,0,0,0,0,17.5
9pofl3q7,0,0,0,0,0,-22.6
9iua8wlt,0,0,0,0,0,-51.68
4uuf90e3,1,1,1,1,1,30.15
v74p7xt0,1,1,1,1,1,34.65
mykpue2n,0,0,0,0,0,0.5
6e0ikkw9,1,1,1,1,1,13.25
hksrzrsd,1,1,0,1,1,43.83
e4uy9bw2,0,0,0,0,0,-51.1
ufku1mka,1,1,1,1,1,37.34
7dv78fh8,0,0,0,0,0,-51.1
dz4i0852,0,0,0,0,0,-53
ds12f176,0,0,0,0,0,-89.9
7u0jmbd5,0,0,0,0,0,-79.6
otvnb5te,0,0,0,0,0,-107
apblb506,1,1,0,1,0,38.73
9pofl3q7,0,0,0,0,0,-81.2
9iua8wlt,0,0,0,0,0,-76.68
4uuf90e3,2,1,1,1,1,1.86
v74p7xt0,1,1,1,1,1,43.31
mykpue2n,0,1,0,1,1,11.4
6e0ikkw9,1,1,0,1,1,36.67
hksrzrsd,1,1,0,1,1,48.47
e4uy9bw2,0,0,0,0,0,-102.1
ufku1mka,1,1,0,1,1,1.59
7dv78fh8,0,0,0,0,0,-56.9
dz4i0852,0,0,0,0,0,-55.8
ds12f176,0,0,0,0,0,-96.5
7u0jmbd5,0,0,0,0,0,-95.8
otvnb5te,0,0,0,0,0,-121
apblb506,1,1,0,1,1,27.93
9pofl3q7,0,0,0,0,0,-94.8
9iua8wlt,0,0,0,0,0,-78.68
4uuf90e3,0,0,0,0,0,-41.6
v74p7xt0,1,1,1,1,1,78.87
mykpue2n,2,1,0,1,1,8.34
6e0ikkw9,1,1,1,1,1,-0.53
hksrzrsd,1,1,0,1,1,45.66
e4uy9bw2,0,0,0,0,0,-131.1
ufku1mka,2,1,0,1,1,0.04
7dv78fh8,0,0,0,0,0,-61.7
dz4i0852,0,0,0,0,0,-56.8
ds12f176,0,0,0,0,0,-117.3
7u0jmbd5,0,0,0,0,0,-88.6
otvnb5te,0,0,0,0,0,-182
apblb506,1,1,0,1,0,35.76
9pofl3q7,0,0,0,0,0,-125.4
9iua8wlt,0,0,0,0,0,-119.68
4uuf90e3,0,0,0,0,0,9
v74p7xt0,1,1,1,1,1,118.73
mykpue2n,1,1,1,1,1,28.41
6e0ikkw9,1,1,0,1,1,15.41
hksrzrsd,1,1,0,1,1,65.87
e4uy9bw2,0,0,0,0,0,-162.5
ufku1mka,2,1,0,1,1,2.28
7dv78fh8,0,0,0,0,0,-84.1
dz4i0852,0,0,0,0,0,-44.8
ds12f176,0,0,0,0,0,-131.5
7u0jmbd5,0,0,0,0,0,-77.4
otvnb5te,0,0,0,0,0,-224
apblb506,1,1,0,1,0,9.92
9pofl3q7,0,0,0,0,0,-111.4
9iua8wlt,0,0,0,0,0,-139.68
4uuf90e3,1,1,1,1,1,-13.65
v74p7xt0,1,1,0,1,1,147.42
mykpue2n,2,1,1,1,1,5.51
6e0ikkw9,1,1,0,1,1,33.92
hksrzrsd,1,1,0,1,1,88.36
e4uy9bw2,0,0,0,0,0,-169.7
ufku1mka,0,0,0,0,0,-11.56
7dv78fh8,0,0,0,0,0,-69.9
dz4i0852,0,0,0,0,0,-53.8
ds12f176,0,0,0,0,0,-137.5
7u0jmbd5,0,0,0,0,0,-84.4
otvnb5te,0,0,0,0,0,-238
apblb506,1,1,0,1,0,23.35
9pofl3q7,0,0,0,0,0,-164.8
9iua8wlt,0,0,0,0,0,-122.48
4uuf90e3,0,0,0,0,0,-35.15
v74p7xt0,1,1,0,1,1,169.38
mykpue2n,2,1,1,1,1,8.34
6e0ikkw9,1,1,0,1,1,60.89
hksrzrsd,1,1,0,1,1,118.07
e4uy9bw2,0,0,0,0,0,-166.3
ufku1mka,1,1,0,1,1,1.05
7dv78fh8,0,0,0,0,0,-59.5
dz4i0852,0,0,0,0,0,-74.8
ds12f176,0,0,0,0,0,-138.1
7u0jmbd5,0,0,0,0,0,-64.2
otvnb5te,0,0,0,0,0,-250
apblb506,1,1,0,1,0,25.07
9pofl3q7,0,0,0,0,0,-188
9iua8wlt,0,0,0,0,0,-133.08
4uuf90e3,0,0,0,0,0,-68.55
v74p7xt0,1,1,0,1,1,141.89
mykpue2n,1,1,1,1,1,9.84
6e0ikkw9,1,1,0,1,1,80.92
hksrzrsd,1,1,0,1,1,109.46
e4uy9bw2,0,0,0,0,0,-186.1
ufku1mka,0,0,0,0,0,-27.62
7dv78fh8,0,0,0,0,0,-45.1
dz4i0852,0,0,0,0,0,-81.8
ds12f176,0,0,0,0,0,-125.7
7u0jmbd5,0,0,0,0,0,-48.8
otvnb5te,0,0,0,0,0,-297
apblb506,1,1,0,0,1,42.96
9pofl3q7,0,0,0,0,0,-205.4
9iua8wlt,0,0,0,0,0,-120.48
4uuf90e3,0,0,0,0,0,-69.55
v74p7xt0,1,1,0,1,1,107.3
mykpue2n,1,1,1,1,1,23.99
6e0ikkw9,1,1,0,1,1,76.65
hksrzrsd,1,1,0,1,1,49.59
e4uy9bw2,0,0,0,0,0,-212.7
ufku1mka,0,0,0,0,0,-34.27
7dv78fh8,0,0,0,0,0,-110.5
dz4i0852,0,0,0,0,0,-134.8
ds12f176,0,0,0,0,0,-140.7
7u0jmbd5,0,0,0,0,0,-85
otvnb5te,0,0,0,0,0,-358
apblb506,1,1,0,1,0,70.19
9pofl3q7,0,0,0,0,0,-218.6
9iua8wlt,0,0,0,0,0,-137.28
4uuf90e3,0,0,0,0,0,-115.55
v74p7xt0,1,1,0,1,1,153.17
mykpue2n,1,1,1,1,1,41.12
6e0ikkw9,1,1,0,1,1,109.67
hksrzrsd,1,1,0,1,1,25.71
e4uy9bw2,0,0,0,0,0,-260.7
ufku1mka,0,0,0,0,0,-65.5
7dv78fh8,0,0,0,0,0,-94.3
dz4i0852,0,0,0,0,0,-150.8
ds12f176,0,0,0,0,0,-129.1
7u0jmbd5,0,0,0,0,0,-97
otvnb5te,0,0,0,0,0,-341
apblb506,1,1,0,1,0,68.15
9pofl3q7,0,0,0,0,0,-266.4
9iua8wlt,0,0,0,0,0,-132.48
4uuf90e3,0,0,0,0,0,-115.55
v74p7xt0,1,1,0,1,1,263.7
mykpue2n,2,1,1,1,1,30.11
6e0ikkw9,1,1,0,1,1,126.13
hksrzrsd,1,1,0,1,1,28.36
e4uy9bw2,0,0,0,0,0,-260.1
ufku1mka,0,0,0,0,0,-93.13
7dv78fh8,0,0,0,0,0,-85.3
dz4i0852,0,0,0,0,0,-133.6
ds12f176,0,0,0,0,0,-144.7
7u0jmbd5,0,0,0,0,0,-152.4
otvnb5te,0,0,0,0,0,-366
apblb506,1,1,0,1,0,90.61
9pofl3q7,0,0,0,0,0,-175.2
9iua8wlt,0,0,0,0,0,-130.68
4uuf90e3,0,0,0,0,0,-142.55
v74p7xt0,1,1,0,1,1,324.48
mykpue2n,1,1,1,1,1,38.29
6e0ikkw9,1,1,0,1,1,130.74
hksrzrsd,1,1,0,1,1,60.65
e4uy9bw2,0,0,0,0,0,-279.7
ufku1mka,0,0,0,0,0,-86.66
7dv78fh8,0,0,0,0,0,-64.9
dz4i0852,0,0,0,0,0,-179.6
ds12f176,0,0,0,0,0,-146.9
7u0jmbd5,0,0,0,0,0,-214.4
otvnb5te,0,0,0,0,0,-407
apblb506,1,1,0,1,0,100.37
9pofl3q7,0,0,0,0,0,-213.8
9iua8wlt,0,0,0,0,0,-170.28
4uuf90e3,0,0,0,0,0,-134.55
v74p7xt0,1,1,0,1,1,331.93
mykpue2n,2,1,1,1,1,39.81
6e0ikkw9,1,1,0,1,1,158.64
hksrzrsd,1,1,0,1,1,31.69
e4uy9bw2,0,0,0,0,0,-298.1
ufku1mka,0,0,0,0,0,-81.7
7dv78fh8,0,0,0,0,0,-113.7
dz4i0852,0,0,0,0,0,-198.6
ds12f176,0,0,0,0,0,-171.3
7u0jmbd5,0,0,0,0,0,-222.2
otvnb5te,0,0,0,0,0,-440
apblb506,1,1,0,1,0,88.18
9pofl3q7,0,0,0,0,0,-234.4
9iua8wlt,0,0,0,0,0,-182.48
4uuf90e3,0,0,0,0,0,-125.35
v74p7xt0,1,1,0,1,1,375.74
mykpue2n,1,1,1,1,1,31.95
6e0ikkw9,1,1,0,1,1,169.15
hksrzrsd,1,1,0,1,1,42.7
e4uy9bw2,0,0,0,0,0,-330.3
ufku1mka,0,0,0,0,0,-75.27
7dv78fh8,0,0,0,0,0,-155.3
dz4i0852,0,0,0,0,0,-219.6
ds12f176,0,0,0,0,0,-75.5
7u0jmbd5,0,0,0,0,0,-240.8
otvnb5te,0,0,0,0,0,-430
apblb506,1,1,1,1,0,115.35
9pofl3q7,0,0,0,0,0,-284.8
9iua8wlt,0,0,0,0,0,-217.48
4uuf90e3,0,0,0,0,0,-129.75
v74p7xt0,1,1,0,1,1,437.67
mykpue2n,1,1,0,1,1,-4.73
6e0ikkw9,1,1,0,1,1,196.24
hksrzrsd,1,1,0,1,1,75.78
e4uy9bw2,0,0,0,0,0,-342.3
ufku1mka,0,0,0,0,0,-75.67
7dv78fh8,0,0,0,0,0,-177.1
dz4i0852,0,0,0,0,0,-247.8
ds12f176,0,0,0,0,0,-102.5
7u0jmbd5,0,0,0,0,0,-251.8
otvnb5te,0,0,0,0,0,-460
apblb506,2,1,0,1,0,114.23
9pofl3q7,0,0,0,0,0,-337.8
9iua8wlt,0,0,0,0,0,-189.88
4uuf90e3,0,0,0,0,0,-140.95
v74p7xt0,1,1,0,1,1,459.2
mykpue2n,0,0,0,0,0,-48.92
6e0ikkw9,1,1,0,1,1,180.47
hksrzrsd,1,1,0,1,1,57.6
e4uy9bw2,0,0,0,0,0,-349.5
ufku1mka,0,0,0,0,0,-68.92
7dv78fh8,0,0,0,0,0,-183.3
dz4i0852,0,0,0,0,0,-250.8
ds12f176,0,0,0,0,0,-68.5
7u0jmbd5,0,0,0,0,0,-247.8
otvnb5te,0,0,0,0,0,-502
apblb506,2,1,0,1,0,123.18
9pofl3q7,0,0,0,0,0,-329.6
9iua8wlt,0,0,0,0,0,-178.48
4uuf90e3,0,0,0,0,0,-156.95
v74p7xt0,1,1,0,1,1,382.23
mykpue2n,0,0,0,0,0,-28.05
6e0ikkw9,1,1,0,1,1,178.23
hksrzrsd,1,1,0,1,1,58.64
e4uy9bw2,0,0,0,0,0,-357.1
ufku1mka,0,0,0,0,0,-35.74
7dv78fh8,0,0,0,0,0,-184.3
dz4i0852,0,0,0,0,0,-250.8
ds12f176,0,0,0,0,0,-77.3
7u0jmbd5,0,0,0,0,0,-255.4
otvnb5te,0,0,0,0,0,-509
apblb506,2,1,0,1,0,83.74
9pofl3q7,0,0,0,0,0,-360.8
9iua8wlt,0,0,0,0,0,-180.28
4uuf90e3,0,0,0,0,0,-196.35
v74p7xt0,1,1,0,1,1,421.66
mykpue2n,1,1,0,1,1,-4.14
6e0ikkw9,1,1,0,1,1,162.37
hksrzrsd,1,1,0,1,1,57
e4uy9bw2,0,0,0,0,0,-374.5
ufku1mka,0,0,0,0,0,-30.54
7dv78fh8,0,0,0,0,0,-185.7
dz4i0852,0,0,0,0,0,-288
ds12f176,0,0,0,0,0,-82.3
7u0jmbd5,0,0,0,0,0,-274.6
otvnb5te,0,0,0,0,0,-550
apblb506,1,1,0,1,0,38.92
9pofl3q7,0,0,0,0,0,-326.6
9iua8wlt,0,0,0,0,0,-158.08
4uuf90e3,0,0,0,0,0,-193.95
v74p7xt0,1,1,0,1,1,553.89
mykpue2n,1,1,0,1,1,-16.73
6e0ikkw9,1,1,0,1,1,143.25
hksrzrsd,1,1,0,1,1,72.58
e4uy9bw2,0,0,0,0,0,-408.1
ufku1mka,0,1,0,1,1,-32.08
ttjy4cwz,0,0,0,0,0,-32
idr031u6,1,1,1,1,1,-16.33
s1ftoyto,0,0,0,0,0,4
519slsew,0,0,0,0,0,-7
8tid5gfd,1,1,1,1,1,8.92
keqepf0m,0,0,0,0,0,-5
387fhffi,1,1,0,0,0,9.7
scbb77jn,0,1,1,1,1,-9.43
9t5yap6j,1,1,1,1,1,5.8
g91ye1x3,0,0,0,0,0,-15
fkw475f4,1,1,1,1,1,8.57
t7uhl32a,0,0,0,0,0,-45
1gpsk1od,0,0,0,0,0,-10
6l4hmpzv,0,0,0,0,0,-62
4c16txm9,0,0,0,0,0,-3
4de7ayta,0,0,0,0,0,-3
o7pqerl1,0,0,0,0,0,-10
7voc4ywi,1,1,1,1,1,12.58
4qo41x6y,0,0,0,0,0,-5
g004gng8,0,0,0,0,0,-36
ttjy4cwz,0,0,0,0,0,-80.4
idr031u6,1,1,0,1,1,-7.16
s1ftoyto,1,1,1,1,1,30.68
519slsew,0,0,0,0,0,-21.6
8tid5gfd,1,1,1,1,1,16.55
keqepf0m,0,1,1,1,1,-6.2
387fhffi,1,1,0,1,1,20.21
scbb77jn,0,0,0,0,0,-19.23
9t5yap6j,1,1,0,1,1,23.12
g91ye1x3,0,0,0,0,0,-51.8
fkw475f4,1,1,1,1,1,-17.24
t7uhl32a,0,0,0,0,0,-100.4
1gpsk1od,0,0,0,0,0,-39.2
6l4hmpzv,0,0,0,0,0,-31.2
4c16txm9,0,0,0,0,0,-56
4de7ayta,0,0,0,0,0,-3.6
o7pqerl1,0,0,0,0,0,-39.6
7voc4ywi,1,1,1,1,1,19.57
4qo41x6y,0,0,0,0,0,-59.4
g004gng8,0,0,0,0,0,-83.6
ttjy4cwz,0,0,0,0,0,-78.4
idr031u6,2,1,1,1,1,30.84
s1ftoyto,0,1,0,1,1,-5.21
519slsew,0,0,0,0,0,-20.6
8tid5gfd,2,1,1,1,1,42.71
keqepf0m,1,1,0,1,1,19.36
387fhffi,1,1,1,1,1,36.31
scbb77jn,0,1,0,1,1,6.43
9t5yap6j,1,1,0,1,1,32.21
g91ye1x3,0,0,0,0,0,-22.8
fkw475f4,0,0,0,0,0,-49.86
t7uhl32a,0,0,0,0,0,-130.8
1gpsk1od,0,0,0,0,0,-3.2
6l4hmpzv,0,0,0,0,0,-30
4c16txm9,0,0,0,0,0,-80
4de7ayta,0,0,0,0,0,20.2
o7pqerl1,0,0,0,0,0,-34.6
7voc4ywi,1,1,0,1,1,11.4
4qo41x6y,0,0,0,0,0,-86.2
