code,1,19,2,29,3,39,4,49,5,59,6,69,7,79,8,89,9,99,10,109,11,119,12,129,13,139,biao,kaishi,ability,val,treat
6gir6eim,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,0,-3,2,-9,0,-19,1,-19,6,-19,1,0,1,0,5
s9ck61wv,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,0,-6,1,-7,0,-19,1,-19,6,-19,1,0,1,0,5
5ts6tpzo,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,0,-6,1,-7,0,-19,1,-19,2,-19,1,0,1,0,8
i3wgnab9,0,0,0,0,0,-12,0,-12,0,-12,0,-12,0,-12,0,-13,0,-12,1,-13,0,-18.5,1,-18.5,1,-18.5,1,0,0,0,1
e4uy9bw2,0,0,0,0,0,-15,0,-15,0,-15,0,-15,0,-15,0,-16,0,-15,1,-16,0,-18.5,1,-18.5,6,-18.5,1,0,0,0,1
c1h7bw1a,0,0,0,0,1,6,1,1.72,1,1,1,1.6,1,1.72,0,-0.05,0,1.548,2,-0.05,0,-18.05,1,-18.05,2,-18.05,1,1,2,0,2
0nu0s221,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,1,-10,0,-9,1,-15,0,-18,1,-18,2,-18,1,0,0,0,2
1bfi45o2,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,0,-6,1,-7,0,-18,1,-18,6,-18,1,0,1,0,3
1yc3rs1q,0,0,0,0,1,3,0,-2,0,-2,0,-2,0,-2,3,-3,0,-2,0,-18,0,-18,1,-18,6,-18,1,1,2,0,3
j4rjykeb,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,1,-3,0,-3,1,-8,0,-18,1,-18,6,-18,1,0,1,0,5
v26mzb6c,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,1,-6,0,-18,1,-18,4,-18,1,0,1,0,8
hf30noug,0,0,0,0,0,3,1,3.3,1,3,1,3.45,1,3.6,0,2.07,0,2.97,2,2.07,0,-17.93,1,-17.93,6,-17.93,1,1,2,0,5
7dv78fh8,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,1,-10,0,-9,1,-15,0,-17.5,1,-17.5,6,-17.5,1,0,0,0,1
dot3hb5e,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,0,-6,1,-12,0,-17.5,1,-17.5,5,-17.5,1,0,1,0,8
zca7zxyf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-6,0,-17,1,-17,2,-17,1,0,1,0,1
pr11yrv8,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,0,-4,0,-3,2,-4,0,-17,1,-17,6,-17,1,0,1,0,1
kibuds7n,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,1,-6,0,-17,1,-17,1,-17,1,0,1,0,2
6xnpwopr,0,0,0,0,0,-15,0,-15,0,-15,0,-15,0,-15,1,-15,0,-15,0,-20,0,-17,1,-17,6,-17,1,0,0,0,2
3o1v9r1m,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,0,-6,1,-12,0,-17,1,-17,1,-17,1,0,1,0,5
l3hb9yeg,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,0,-9,1,-10,0,-16.5,1,-16.5,4,-16.5,1,0,0,0,8
idr031u6,0,0,0,0,1,9,1,7.85,1,4,1,6.4,1,6.35,0,3.67,0,7.065,3,3.67,0,-16.33,1,-16.33,4,-16.33,1,1,2,0,2
h78j7j8m,0,0,0,0,1,6,1,1.11,1,1,1,1.01,0,1.11,0,0.99,0,0.999,2,0.99,0,-16.01,1,-16.01,6,-16.01,1,1,2,0,8
qdpt3asx,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,1,-10,0,-9,1,-15,0,-15.5,1,-15.5,6,-15.5,1,0,0,0,2
jyf560kk,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,0,-9,1,-10,0,-15.5,1,-15.5,6,-15.5,1,0,0,0,8
